@RELATION FEATURE_COSTS_MIPVerifySDP_cleanARPsamplefeatureset

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE trivialFeatures NUMERIC
@ATTRIBUTE LPbasedFeatures NUMERIC
@ATTRIBUTE NonContinuousFeatures NUMERIC
@ATTRIBUTE ContinuousFeatures NUMERIC
@ATTRIBUTE allVariablesFeatures NUMERIC
@ATTRIBUTE ProbingFeatures NUMERIC

@DATA
mip9952, 1, 0, 2.35, 0.0, 0.2, 0.183333, 24.0167
mip785, 1, 0, 3.0, 0.0, 0.166667, 0.166667, 26.3667
mip821, 1, 0, 2.13333, 0.0, 0.166667, 0.166667, 23.3667
mip376, 1, 0, 2.0, 0.0166667, 0.183333, 0.183333, 24.0167
mip8838, 1, 0, 3.38333, 0.0166667, 0.183333, 0.183333, 23.9333
mip1226, 1, 0, 1.98333, 0.0, 0.183333, 0.183333, 23.1667
mip288, 1, 0, 1.88333, 0.0, 0.166667, 0.166667, 22.3833
mip1923, 1, 0, 3.25, 0.0166667, 0.2, 0.2, 23.95
mip6228, 1, 0, 2.36667, 0.0, 0.216667, 0.183333, 25.3667
mip6772, 1, 0, 1.76667, 0.0, 0.166667, 0.166667, 25.0167
mip702, 1, 0, 2.15, 0.0, 0.166667, 0.166667, 25.4667
mip7139, 1, 0, 1.88333, 0.0166667, 0.2, 0.183333, 26.1833
mip8099, 1, 0, 1.91667, 0.0, 0.15, 0.15, 31.6833
mip8654, 1, 0, 2.36667, 0.0166667, 0.183333, 0.2, 23.1333
mip8486, 1, 0, 2.05, 0.0166667, 0.183333, 0.183333, 23.45
mip9315, 1, 0, 3.46667, 0.0, 0.2, 0.183333, 22.8
mip5357, 1, 0, 2.25, 0.0166667, 0.183333, 0.2, 22.3167
mip3063, 1, 0, 1.88333, 0.0, 0.2, 0.2, 18.35
mip1185, 1, 0, 1.75, 0.0166667, 0.166667, 0.166667, 26.9667
mip3137, 1, 0, 1.76667, 0.0, 0.2, 0.183333, 21.9167
mip1212, 1, 0, 1.31667, 0.0, 0.183333, 0.166667, 25.2833
mip8055, 1, 0, 1.86667, 0.0166667, 0.183333, 0.166667, 24.8667
mip5982, 1, 0, 1.93333, 0.0166667, 0.183333, 0.166667, 22.1167
mip9623, 1, 0, 1.3, 0.0, 0.183333, 0.183333, 26.8167
mip7074, 1, 0, 1.33333, 0.0, 0.183333, 0.183333, 23.6
mip3254, 1, 0, 3.45, 0.0, 0.2, 0.2, 23.5
mip6004, 1, 0, 1.86667, 0.0, 0.166667, 0.15, 29.4167
mip2136, 1, 0, 2.41667, 0.0, 0.216667, 0.216667, 22.7833
mip753, 1, 0, 1.83333, 0.0, 0.166667, 0.183333, 24.1667
mip6282, 1, 0, 1.75, 0.0166667, 0.166667, 0.166667, 24.5
mip5225, 1, 0, 1.93333, 0.0, 0.183333, 0.183333, 26.65
mip8951, 1, 0, 1.86667, 0.0166667, 0.166667, 0.166667, 27.2667
mip5767, 1, 0, 1.96667, 0.0166667, 0.2, 0.183333, 24.6
mip9893, 1, 0, 2.93333, 0.0166667, 0.2, 0.2, 23.6167
mip1548, 1, 0, 1.3, 0.0, 0.2, 0.183333, 27.9
mip9475, 1, 0, 1.93333, 0.0166667, 0.183333, 0.183333, 23.6833
mip4247, 1, 0, 2.08333, 0.0166667, 0.2, 0.183333, 22.7833
mip5874, 1, 0, 1.35, 0.0166667, 0.2, 0.183333, 25.35
mip6352, 1, 0, 2.01667, 0.0166667, 0.166667, 0.166667, 38.9833
mip6440, 1, 0, 1.93333, 0.0, 0.183333, 0.166667, 23.3333
mip7032, 1, 0, 1.58333, 0.0, 0.183333, 0.166667, 24.0833
mip9921, 1, 0, 2.26667, 0.0, 0.183333, 0.183333, 23.1
mip713, 1, 0, 3.0, 0.0, 0.166667, 0.183333, 27.7667
mip3483, 1, 0, 1.66667, 0.0166667, 0.183333, 0.166667, 22.0167
mip103, 1, 0, 2.33333, 0.0, 0.216667, 0.2, 24.6333
mip7377, 1, 0, 2.06667, 0.0166667, 0.166667, 0.183333, 29.8667
mip5443, 1, 0, 1.73333, 0.0, 0.183333, 0.183333, 22.7
mip627, 1, 0, 1.93333, 0.0, 0.216667, 0.2, 23.9167
mip8986, 1, 0, 2.46667, 0.0166667, 0.2, 0.2, 23.95
mip8837, 1, 0, 1.75, 0.0166667, 0.183333, 0.183333, 22.8
mip4836, 1, 0, 1.73333, 0.0166667, 0.183333, 0.183333, 25.5833
mip5432, 1, 0, 1.78333, 0.0, 0.2, 0.183333, 23.7333
mip2490, 1, 0, 2.0, 0.0, 0.183333, 0.183333, 22.65
mip3830, 1, 0, 1.88333, 0.0, 0.183333, 0.15, 27.7167
mip7193, 1, 0, 2.0, 0.0, 0.183333, 0.166667, 25.7833
mip8545, 1, 0, 1.9, 0.0, 0.183333, 0.166667, 26.0167
mip6413, 1, 0, 1.86667, 0.0166667, 0.15, 0.15, 26.6333
mip8366, 1, 0, 3.0, 0.0166667, 0.183333, 0.166667, 25.0
mip657, 1, 0, 1.71667, 0.0, 0.2, 0.166667, 26.0167
mip6402, 1, 0, 1.35, 0.0, 0.183333, 0.183333, 23.1167
mip4241, 1, 0, 1.98333, 0.0166667, 0.2, 0.183333, 24.95
mip824, 1, 0, 1.65, 0.0, 0.166667, 0.15, 24.55
mip3637, 1, 0, 3.51667, 0.0, 0.2, 0.2, 23.0833
mip6534, 1, 0, 1.25, 0.0166667, 0.183333, 0.183333, 24.0167
mip7908, 1, 0, 2.9, 0.0166667, 0.166667, 0.15, 24.6
mip2241, 1, 0, 1.88333, 0.0, 0.183333, 0.2, 23.9333
mip3054, 1, 0, 1.85, 0.0166667, 0.166667, 0.183333, 22.0333
mip7007, 1, 0, 3.06667, 0.0166667, 0.183333, 0.166667, 23.0167
mip7086, 1, 0, 1.43333, 0.0, 0.183333, 0.183333, 22.8667
mip388, 1, 0, 2.06667, 0.0166667, 0.2, 0.183333, 25.9333
mip576, 1, 0, 2.91667, 0.0, 0.166667, 0.166667, 23.7
mip3617, 1, 0, 2.05, 0.0, 0.2, 0.2, 25.9833
mip6277, 1, 0, 1.8, 0.0, 0.2, 0.183333, 23.7167
mip4973, 1, 0, 3.8, 0.0, 0.2, 0.2, 22.9667
mip2864, 1, 0, 1.91667, 0.0, 0.183333, 0.183333, 25.4333
mip9173, 1, 0, 1.95, 0.0, 0.166667, 0.183333, 23.2333
mip9318, 1, 0, 1.96667, 0.0166667, 0.183333, 0.183333, 23.4833
mip2427, 1, 0, 2.5, 0.0166667, 0.216667, 0.216667, 28.2833
mip2475, 1, 0, 1.25, 0.0166667, 0.183333, 0.183333, 25.2833
mip8735, 1, 0, 3.31667, 0.0166667, 0.183333, 0.183333, 22.6833
mip1506, 1, 0, 1.31667, 0.0, 0.2, 0.183333, 27.5
mip2542, 1, 0, 1.95, 0.0166667, 0.2, 0.183333, 22.3167
mip1963, 1, 0, 2.18333, 0.0166667, 0.183333, 0.183333, 25.95
mip1326, 1, 0, 3.03333, 0.0, 0.183333, 0.183333, 26.3333
mip8609, 1, 0, 2.01667, 0.0, 0.2, 0.183333, 24.65
mip1505, 1, 0, 1.78333, 0.0, 0.183333, 0.183333, 25.45
mip2249, 1, 0, 1.81667, 0.0, 0.183333, 0.166667, 25.0333
mip2839, 1, 0, 1.13333, 0.0, 0.15, 0.15, 22.5
mip2408, 1, 0, 2.4, 0.0, 0.216667, 0.2, 23.1667
mip6945, 1, 0, 1.3, 0.0, 0.2, 0.183333, 24.2333
mip2237, 1, 0, 3.18333, 0.0166667, 0.2, 0.183333, 25.0333
mip1800, 1, 0, 1.83333, 0.0166667, 0.216667, 0.183333, 24.5
mip2150, 1, 0, 3.31667, 0.0, 0.2, 0.183333, 22.5
mip12, 1, 0, 2.38333, 0.0166667, 0.216667, 0.183333, 22.95
mip9538, 1, 0, 1.95, 0.0166667, 0.166667, 0.183333, 24.2833
mip6632, 1, 0, 2.35, 0.0166667, 0.2, 0.2, 25.7333
mip3344, 1, 0, 3.65, 0.0166667, 0.216667, 0.2, 23.45
mip8503, 1, 0, 2.38333, 0.0166667, 0.183333, 0.183333, 24.2333
mip1387, 1, 0, 2.13333, 0.0166667, 0.183333, 0.183333, 23.3167
mip2453, 1, 0, 2.16667, 0.0166667, 0.183333, 0.183333, 23.25
mip9200, 1, 0, 2.0, 0.0166667, 0.166667, 0.166667, 30.3833
mip8036, 1, 0, 2.05, 0.0, 0.2, 0.183333, 24.3
mip9170, 1, 0, 2.06667, 0.0166667, 0.183333, 0.183333, 24.6
mip4558, 1, 0, 1.8, 0.0166667, 0.166667, 0.183333, 22.6
mip5252, 1, 0, 2.06667, 0.0, 0.2, 0.2, 24.6667
mip1162, 1, 0, 1.7, 0.0166667, 0.166667, 0.166667, 23.5667
mip6222, 1, 0, 1.91667, 0.0, 0.216667, 0.183333, 27.7333
mip8096, 1, 0, 1.11667, 0.0166667, 0.15, 0.15, 24.6667
mip4831, 1, 0, 2.05, 0.0, 0.183333, 0.2, 23.0833
mip684, 1, 0, 2.01667, 0.0166667, 0.216667, 0.2, 24.5333
mip9366, 1, 0, 2.1, 0.0166667, 0.2, 0.2, 22.9667
mip1481, 1, 0, 1.93333, 0.0, 0.2, 0.183333, 23.5333
mip4900, 1, 0, 1.98333, 0.0166667, 0.2, 0.183333, 24.2333
mip3312, 1, 0, 3.13333, 0.0166667, 0.183333, 0.183333, 22.9667
mip3385, 1, 0, 1.98333, 0.0, 0.183333, 0.183333, 24.0667
mip6513, 1, 0, 2.03333, 0.0, 0.183333, 0.183333, 28.5667
mip7810, 1, 0, 1.83333, 0.0166667, 0.183333, 0.166667, 29.2833
mip1930, 1, 0, 1.25, 0.0, 0.183333, 0.166667, 30.1833
mip393, 1, 0, 2.05, 0.0166667, 0.183333, 0.183333, 25.55
mip9906, 1, 0, 1.81667, 0.0166667, 0.183333, 0.166667, 20.55
mip9301, 1, 0, 1.8, 0.0, 0.2, 0.2, 23.95
mip6205, 1, 0, 2.5, 0.0, 0.216667, 0.183333, 26.5333
mip1985, 1, 0, 2.98333, 0.0, 0.15, 0.15, 32.0833
mip9308, 1, 0, 1.96667, 0.0, 0.183333, 0.2, 24.0667
mip7267, 1, 0, 1.91667, 0.0, 0.15, 0.166667, 23.0167
mip8542, 1, 0, 1.26667, 0.0166667, 0.2, 0.183333, 24.35
mip8352, 1, 0, 1.86667, 0.0166667, 0.2, 0.183333, 21.85
mip7747, 1, 0, 2.13333, 0.0166667, 0.2, 0.183333, 22.8
mip2814, 1, 0, 1.83333, 0.0166667, 0.183333, 0.2, 28.05
mip3035, 1, 0, 3.05, 0.0, 0.166667, 0.183333, 22.7167
mip5073, 1, 0, 1.21667, 0.0, 0.166667, 0.166667, 24.4833
mip8521, 1, 0, 1.3, 0.0166667, 0.183333, 0.166667, 23.6
mip2089, 1, 0, 3.4, 0.0166667, 0.183333, 0.183333, 23.9
mip5318, 1, 0, 1.98333, 0.0, 0.183333, 0.183333, 22.6167
mip8841, 1, 0, 2.1, 0.0, 0.183333, 0.183333, 27.4167
mip6868, 1, 0, 1.3, 0.0, 0.166667, 0.166667, 26.2333
mip7577, 1, 0, 2.05, 0.0, 0.166667, 0.166667, 23.4667
mip9662, 1, 0, 1.81667, 0.0166667, 0.2, 0.183333, 23.7667
mip983, 1, 0, 2.83333, 0.0, 0.166667, 0.166667, 23.1167
mip1474, 1, 0, 1.83333, 0.0, 0.166667, 0.183333, 22.8667
mip5851, 1, 0, 2.01667, 0.0, 0.183333, 0.183333, 22.7167
mip2835, 1, 0, 2.76667, 0.0166667, 0.166667, 0.166667, 29.1833
mip7158, 1, 0, 2.05, 0.0, 0.2, 0.2, 25.5167
mip2367, 1, 0, 1.28333, 0.0, 0.183333, 0.183333, 22.95
mip8903, 1, 0, 1.35, 0.0, 0.166667, 0.166667, 21.9333
mip5401, 1, 0, 2.05, 0.0, 0.2, 0.183333, 22.2
mip492, 1, 0, 2.1, 0.0, 0.2, 0.183333, 37.0667
mip5280, 1, 0, 2.95, 0.0166667, 0.183333, 0.183333, 22.25
mip9446, 1, 0, 2.16667, 0.0166667, 0.183333, 0.183333, 26.5833
mip9110, 1, 0, 2.48333, 0.0, 0.183333, 0.183333, 25.2167
mip8322, 1, 0, 2.16667, 0.0166667, 0.2, 0.183333, 24.4167
mip5202, 1, 0, 1.68333, 0.0, 0.166667, 0.15, 24.0167
mip157, 1, 0, 1.96667, 0.0166667, 0.2, 0.183333, 25.1
mip3025, 1, 0, 2.15, 0.0, 0.2, 0.183333, 25.5333
mip8015, 1, 0, 1.9, 0.0166667, 0.183333, 0.166667, 24.3167
mip879, 1, 0, 2.1, 0.0, 0.183333, 0.166667, 23.8
mip1331, 1, 0, 1.16667, 0.0, 0.166667, 0.166667, 24.1667
mip4838, 1, 0, 1.23333, 0.0166667, 0.166667, 0.166667, 23.0333
mip6531, 1, 0, 2.05, 0.0166667, 0.2, 0.2, 24.3667
mip5800, 1, 0, 1.91667, 0.0, 0.166667, 0.166667, 31.6667
mip2217, 1, 0, 1.81667, 0.0, 0.2, 0.183333, 25.7667
mip5701, 1, 0, 1.81667, 0.0, 0.2, 0.183333, 27.2333
mip8345, 1, 0, 1.26667, 0.0166667, 0.183333, 0.166667, 22.35
mip38, 1, 0, 1.36667, 0.0166667, 0.2, 0.2, 24.5167
mip6190, 1, 0, 1.73333, 0.0, 0.166667, 0.15, 24.1333
mip3097, 1, 0, 1.75, 0.0, 0.166667, 0.183333, 25.1167
mip9650, 1, 0, 1.28333, 0.0, 0.183333, 0.166667, 24.2333
mip5362, 1, 0, 3.16667, 0.0166667, 0.166667, 0.183333, 23.6
mip2990, 1, 0, 1.76667, 0.0166667, 0.2, 0.183333, 24.85
mip7943, 1, 0, 1.8, 0.0, 0.183333, 0.183333, 23.3833
mip8652, 1, 0, 2.0, 0.0, 0.2, 0.183333, 22.8333
mip5946, 1, 0, 1.86667, 0.0166667, 0.183333, 0.183333, 21.6
mip2721, 1, 0, 3.33333, 0.0, 0.183333, 0.2, 33.6333
mip7735, 1, 0, 2.11667, 0.0, 0.2, 0.2, 22.9
mip1362, 1, 0, 2.31667, 0.0166667, 0.216667, 0.2, 22.9333
mip7570, 1, 0, 2.38333, 0.0, 0.183333, 0.166667, 24.3
mip43, 1, 0, 1.23333, 0.0, 0.166667, 0.183333, 25.65
mip966, 1, 0, 3.5, 0.0166667, 0.183333, 0.183333, 24.3333
mip9326, 1, 0, 1.75, 0.0166667, 0.183333, 0.166667, 26.45
mip641, 1, 0, 1.26667, 0.0, 0.183333, 0.183333, 26.9167
mip5811, 1, 0, 2.46667, 0.0, 0.216667, 0.2, 25.0833
mip9681, 1, 0, 1.9, 0.0, 0.2, 0.183333, 23.4
mip8388, 1, 0, 3.26667, 0.0166667, 0.183333, 0.183333, 29.0167
mip2129, 1, 0, 2.18333, 0.0, 0.216667, 0.2, 23.5
mip4976, 1, 0, 2.21667, 0.0166667, 0.183333, 0.183333, 22.55
mip292, 1, 0, 1.2, 0.0, 0.166667, 0.166667, 24.45
mip8325, 1, 0, 3.0, 0.0166667, 0.166667, 0.166667, 24.1333
mip8169, 1, 0, 1.78333, 0.0166667, 0.166667, 0.183333, 22.5667
mip5019, 1, 0, 1.13333, 0.0166667, 0.15, 0.166667, 21.9833
mip9916, 1, 0, 3.01667, 0.0, 0.2, 0.183333, 24.2
mip5486, 1, 0, 2.0, 0.0, 0.2, 0.183333, 24.8833
mip1230, 1, 0, 2.15, 0.0166667, 0.183333, 0.183333, 22.7167
mip7432, 1, 0, 3.18333, 0.0, 0.183333, 0.2, 25.8
mip355, 1, 0, 1.95, 0.0, 0.183333, 0.2, 24.7
mip7122, 1, 0, 1.78333, 0.0, 0.183333, 0.166667, 23.6333
mip5898, 1, 0, 1.8, 0.0166667, 0.183333, 0.166667, 23.6833
mip7881, 1, 0, 1.85, 0.0, 0.166667, 0.166667, 25.7833
mip4958, 1, 0, 1.88333, 0.0166667, 0.2, 0.166667, 24.2667
mip306, 1, 0, 1.96667, 0.0166667, 0.183333, 0.183333, 23.8833
mip6485, 1, 0, 1.31667, 0.0, 0.183333, 0.183333, 23.3
mip4753, 1, 0, 1.31667, 0.0, 0.2, 0.166667, 23.6333
mip4707, 1, 0, 1.86667, 0.0, 0.2, 0.183333, 22.2167
mip5525, 1, 0, 1.53333, 0.0166667, 0.183333, 0.2, 28.6
mip5630, 1, 0, 1.66667, 0.0, 0.166667, 0.166667, 23.3333
mip9214, 1, 0, 2.11667, 0.0166667, 0.183333, 0.183333, 24.7333
mip5375, 1, 0, 2.3, 0.0, 0.183333, 0.183333, 29.1667
mip9306, 1, 0, 1.95, 0.0, 0.2, 0.2, 23.9167
mip1298, 1, 0, 1.81667, 0.0, 0.183333, 0.166667, 27.8333
mip343, 1, 0, 1.31667, 0.0, 0.2, 0.2, 25.6833
mip9144, 1, 0, 1.21667, 0.0, 0.166667, 0.166667, 23.0667
mip5714, 1, 0, 2.75, 0.0, 0.166667, 0.166667, 23.9
mip5659, 1, 0, 2.11667, 0.0166667, 0.2, 0.2, 23.6
mip1513, 1, 0, 1.18333, 0.0166667, 0.166667, 0.166667, 27.35
mip6964, 1, 0, 3.28333, 0.0166667, 0.2, 0.2, 25.45
mip5565, 1, 0, 1.21667, 0.0166667, 0.166667, 0.166667, 29.8167
mip8061, 1, 0, 2.03333, 0.0166667, 0.2, 0.166667, 24.4667
mip3018, 1, 0, 1.81667, 0.0, 0.166667, 0.183333, 23.05
mip9940, 1, 0, 1.9, 0.0166667, 0.183333, 0.183333, 27.4167
mip1834, 1, 0, 2.25, 0.0166667, 0.2, 0.2, 23.05
mip998, 1, 0, 2.13333, 0.0166667, 0.166667, 0.166667, 33.25
mip6144, 1, 0, 1.76667, 0.0, 0.2, 0.166667, 23.3667
mip5325, 1, 0, 1.95, 0.0, 0.2, 0.183333, 25.35
mip2537, 1, 0, 2.15, 0.0166667, 0.166667, 0.166667, 23.2833
mip4418, 1, 0, 1.76667, 0.0, 0.2, 0.166667, 23.3667
mip9785, 1, 0, 1.81667, 0.0, 0.183333, 0.183333, 25.5
mip1367, 1, 0, 3.58333, 0.0, 0.2, 0.2, 23.2167
mip2521, 1, 0, 1.98333, 0.0166667, 0.216667, 0.183333, 27.4167
mip7421, 1, 0, 1.83333, 0.0, 0.183333, 0.183333, 24.5833
mip6029, 1, 0, 1.91667, 0.0166667, 0.183333, 0.183333, 22.35
mip5286, 1, 0, 1.93333, 0.0, 0.183333, 0.166667, 23.55
mip6400, 1, 0, 1.86667, 0.0166667, 0.183333, 0.183333, 21.5167
mip1737, 1, 0, 1.85, 0.0166667, 0.2, 0.2, 23.35
mip793, 1, 0, 2.35, 0.0166667, 0.183333, 0.183333, 37.9833
mip497, 1, 0, 1.9, 0.0166667, 0.2, 0.2, 25.95
mip8437, 1, 0, 3.11667, 0.0, 0.183333, 0.183333, 27.1167
mip8649, 1, 0, 2.01667, 0.0, 0.183333, 0.166667, 23.4
mip1289, 1, 0, 1.18333, 0.0, 0.183333, 0.166667, 24.35
mip1051, 1, 0, 2.91667, 0.0, 0.233333, 0.216667, 23.0833
mip8224, 1, 0, 2.16667, 0.0, 0.183333, 0.166667, 25.2333
mip6629, 1, 0, 1.46667, 0.0166667, 0.2, 0.2, 26.5167
mip6939, 1, 0, 1.3, 0.0166667, 0.183333, 0.183333, 23.2167
mip2103, 1, 0, 2.23333, 0.0166667, 0.216667, 0.2, 23.15
mip2301, 1, 0, 3.03333, 0.0, 0.183333, 0.166667, 47.0167
mip4656, 1, 0, 1.68333, 0.0166667, 0.216667, 0.2, 25.55
mip2255, 1, 0, 3.46667, 0.0166667, 0.183333, 0.2, 23.35
mip1926, 1, 0, 3.23333, 0.0, 0.2, 0.183333, 21.9333
mip3975, 1, 0, 1.73333, 0.0, 0.216667, 0.2, 24.6833
mip1429, 1, 0, 1.88333, 0.0, 0.2, 0.166667, 22.6667
mip7543, 1, 0, 2.1, 0.0, 0.183333, 0.183333, 31.8167
mip7615, 1, 0, 1.96667, 0.0, 0.183333, 0.2, 24.0
mip3409, 1, 0, 1.86667, 0.0166667, 0.166667, 0.166667, 24.1
mip3489, 1, 0, 1.86667, 0.0, 0.166667, 0.166667, 23.3
mip3895, 1, 0, 1.28333, 0.0, 0.2, 0.2, 25.2833
mip9442, 1, 0, 2.21667, 0.0, 0.183333, 0.183333, 23.9167
mip2186, 1, 0, 2.08333, 0.0, 0.216667, 0.2, 21.1333
mip5334, 1, 0, 3.21667, 0.0, 0.183333, 0.183333, 24.7167
mip4600, 1, 0, 2.0, 0.0166667, 0.2, 0.183333, 23.7167
mip5043, 1, 0, 2.01667, 0.0, 0.2, 0.183333, 23.9333
mip6263, 1, 0, 1.8, 0.0166667, 0.166667, 0.166667, 26.6
mip9622, 1, 0, 1.91667, 0.0166667, 0.183333, 0.183333, 25.6667
mip63, 1, 0, 4.05, 0.0166667, 0.216667, 0.216667, 25.9833
mip5040, 1, 0, 2.0, 0.0166667, 0.183333, 0.183333, 22.8833
mip9430, 1, 0, 3.36667, 0.0, 0.2, 0.183333, 26.8
mip8336, 1, 0, 1.81667, 0.0166667, 0.166667, 0.166667, 22.9
mip834, 1, 0, 1.88333, 0.0166667, 0.183333, 0.183333, 22.6
mip3142, 1, 0, 1.86667, 0.0, 0.183333, 0.166667, 24.0
mip9789, 1, 0, 3.08333, 0.0166667, 0.183333, 0.183333, 26.05
mip1135, 1, 0, 2.06667, 0.0, 0.2, 0.183333, 24.35
mip4814, 1, 0, 1.91667, 0.0, 0.216667, 0.183333, 22.0833
mip8079, 1, 0, 1.2, 0.0, 0.183333, 0.166667, 26.75
mip9863, 1, 0, 1.91667, 0.0166667, 0.2, 0.183333, 23.4833
mip8460, 1, 0, 1.26667, 0.0, 0.183333, 0.183333, 24.8833
mip1961, 1, 0, 2.06667, 0.0, 0.2, 0.183333, 25.1333
mip201, 1, 0, 2.25, 0.0166667, 0.166667, 0.166667, 24.5667
mip9328, 1, 0, 3.6, 0.0166667, 0.2, 0.2, 23.7
mip5538, 1, 0, 3.16667, 0.0, 0.183333, 0.183333, 26.7167
mip1100, 1, 0, 3.45, 0.0, 0.183333, 0.2, 23.2167
mip6458, 1, 0, 2.25, 0.0, 0.2, 0.183333, 29.8333
mip2239, 1, 0, 1.65, 0.0, 0.183333, 0.183333, 23.0833
mip309, 1, 0, 1.83333, 0.0, 0.2, 0.166667, 29.6667
mip1454, 1, 0, 2.05, 0.0166667, 0.183333, 0.183333, 21.5833
mip5948, 1, 0, 1.85, 0.0, 0.183333, 0.166667, 27.4167
mip8848, 1, 0, 2.11667, 0.0, 0.2, 0.2, 24.65
mip1171, 1, 0, 1.93333, 0.0, 0.183333, 0.183333, 24.55
mip3181, 1, 0, 1.71667, 0.0, 0.166667, 0.166667, 26.3667
mip8696, 1, 0, 1.78333, 0.0, 0.2, 0.183333, 26.2
mip4670, 1, 0, 2.25, 0.0166667, 0.216667, 0.2, 25.3167
mip17, 1, 0, 1.9, 0.0, 0.183333, 0.183333, 23.2
mip7332, 1, 0, 3.33333, 0.0, 0.2, 0.183333, 22.8833
mip208, 1, 0, 2.26667, 0.0166667, 0.2, 0.183333, 22.9167
mip6838, 1, 0, 1.81667, 0.0, 0.2, 0.183333, 24.5833
mip2377, 1, 0, 2.93333, 0.0166667, 0.183333, 0.15, 29.0333
mip8480, 1, 0, 1.76667, 0.0166667, 0.183333, 0.166667, 23.7
mip3304, 1, 0, 1.98333, 0.0, 0.216667, 0.2, 22.4
mip2971, 1, 0, 2.5, 0.0166667, 0.216667, 0.216667, 24.2667
mip6504, 1, 0, 1.86667, 0.0166667, 0.2, 0.183333, 24.55
mip1616, 1, 0, 2.71667, 0.0166667, 0.2, 0.2, 23.45
mip2297, 1, 0, 2.95, 0.0166667, 0.166667, 0.166667, 24.9667
mip3765, 1, 0, 2.31667, 0.0, 0.2, 0.2, 24.35
mip9147, 1, 0, 1.93333, 0.0, 0.166667, 0.166667, 23.1
mip649, 1, 0, 2.26667, 0.0, 0.183333, 0.183333, 22.7333
mip9232, 1, 0, 2.06667, 0.0166667, 0.183333, 0.183333, 31.8333
mip2364, 1, 0, 1.76667, 0.0, 0.2, 0.166667, 28.6
mip3061, 1, 0, 2.76667, 0.0, 0.233333, 0.233333, 31.4333
mip7531, 1, 0, 1.78333, 0.0, 0.2, 0.183333, 22.9167
mip6310, 1, 0, 1.8, 0.0166667, 0.166667, 0.166667, 24.45
mip1754, 1, 0, 2.0, 0.0166667, 0.2, 0.2, 25.9833
mip4172, 1, 0, 1.23333, 0.0, 0.166667, 0.166667, 23.2167
mip8669, 1, 0, 1.93333, 0.0, 0.183333, 0.183333, 24.8667
mip15, 1, 0, 1.25, 0.0, 0.2, 0.183333, 30.9
mip1262, 1, 0, 2.06667, 0.0, 0.183333, 0.183333, 22.65
mip5234, 1, 0, 2.03333, 0.0, 0.183333, 0.183333, 23.75
mip1687, 1, 0, 2.23333, 0.0166667, 0.216667, 0.183333, 22.7833
mip6667, 1, 0, 2.06667, 0.0, 0.2, 0.2, 30.6667
mip9507, 1, 0, 2.16667, 0.0, 0.2, 0.166667, 23.3333
mip1017, 1, 0, 1.91667, 0.0166667, 0.2, 0.183333, 26.4167
mip3459, 1, 0, 2.1, 0.0166667, 0.2, 0.183333, 23.3333
mip9327, 1, 0, 2.16667, 0.0, 0.183333, 0.183333, 24.0333
mip578, 1, 0, 2.45, 0.0, 0.2, 0.2, 24.5
mip1682, 1, 0, 2.03333, 0.0, 0.183333, 0.183333, 26.5833
mip4086, 1, 0, 1.55, 0.0, 0.2, 0.183333, 24.2667
mip217, 1, 0, 2.2, 0.0, 0.2, 0.2, 26.1833
mip2726, 1, 0, 1.23333, 0.0166667, 0.2, 0.183333, 28.1333
mip9500, 1, 0, 1.21667, 0.0166667, 0.2, 0.183333, 23.0167
mip2684, 1, 0, 1.33333, 0.0166667, 0.183333, 0.183333, 24.1
mip8570, 1, 0, 1.98333, 0.0166667, 0.2, 0.166667, 25.8833
mip9268, 1, 0, 1.93333, 0.0166667, 0.2, 0.183333, 25.75
mip1276, 1, 0, 2.1, 0.0166667, 0.216667, 0.2, 22.9333
mip7068, 1, 0, 1.76667, 0.0166667, 0.166667, 0.166667, 35.0
mip7995, 1, 0, 2.95, 0.0, 0.183333, 0.166667, 23.85
mip6460, 1, 0, 2.2, 0.0, 0.2, 0.166667, 25.8167
mip7119, 1, 0, 2.06667, 0.0166667, 0.2, 0.183333, 27.4167
mip7884, 1, 0, 2.03333, 0.0166667, 0.183333, 0.183333, 30.7
mip5308, 1, 0, 1.86667, 0.0, 0.166667, 0.166667, 23.7167
mip1325, 1, 0, 2.18333, 0.0, 0.183333, 0.183333, 28.4
mip6364, 1, 0, 2.16667, 0.0166667, 0.2, 0.2, 23.8333
mip8717, 1, 0, 3.03333, 0.0166667, 0.183333, 0.183333, 24.0167
mip1294, 1, 0, 2.05, 0.0, 0.183333, 0.2, 23.5333
mip9937, 1, 0, 2.46667, 0.0166667, 0.2, 0.2, 21.95
mip7751, 1, 0, 1.93333, 0.0, 0.183333, 0.183333, 21.6167
mip464, 1, 0, 2.0, 0.0, 0.183333, 0.183333, 26.25
mip6199, 1, 0, 1.76667, 0.0, 0.166667, 0.183333, 23.8833
mip5981, 1, 0, 1.71667, 0.0166667, 0.15, 0.15, 23.5667
mip8206, 1, 0, 1.83333, 0.0, 0.183333, 0.183333, 23.05
mip6146, 1, 0, 1.78333, 0.0166667, 0.166667, 0.183333, 22.8167
mip7614, 1, 0, 2.1, 0.0, 0.2, 0.183333, 23.2333
mip4554, 1, 0, 1.8, 0.0, 0.183333, 0.183333, 22.2167
mip1894, 1, 0, 2.05, 0.0, 0.2, 0.166667, 27.3
