@RELATION CV_MIPVerifySDP_cleanARPsamplefeatureset

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE fold NUMERIC


@DATA
mip6043, 1, 1
mip6999, 1, 3
mip7526, 1, 9
mip7855, 1, 6
mip8673, 1, 1
mip7153, 1, 6
mip1745, 1, 1
mip8100, 1, 5
mip31, 1, 4
mip808, 1, 4
mip2270, 1, 9
mip8513, 1, 5
mip7871, 1, 5
mip1308, 1, 5
mip1613, 1, 5
mip4177, 1, 10
mip8890, 1, 7
mip9359, 1, 10
mip8519, 1, 4
mip6193, 1, 1
mip1730, 1, 1
mip434, 1, 2
mip2265, 1, 2
mip3011, 1, 8
mip2092, 1, 1
mip4305, 1, 6
mip3721, 1, 8
mip4382, 1, 9
mip6266, 1, 1
mip8028, 1, 3
mip8196, 1, 4
mip1922, 1, 10
mip3302, 1, 5
mip4888, 1, 9
mip7400, 1, 1
mip8400, 1, 10
mip5303, 1, 2
mip5957, 1, 4
mip6762, 1, 9
mip3023, 1, 2
mip5100, 1, 7
mip1295, 1, 9
mip5648, 1, 4
mip9174, 1, 4
mip2561, 1, 3
mip6988, 1, 10
mip739, 1, 3
mip6519, 1, 5
mip7707, 1, 10
mip9510, 1, 10
mip8350, 1, 10
mip4993, 1, 6
mip5586, 1, 10
mip732, 1, 9
mip5550, 1, 1
mip7782, 1, 3
mip473, 1, 7
mip2856, 1, 6
mip4307, 1, 10
mip5382, 1, 2
mip7135, 1, 10
mip1916, 1, 2
mip8205, 1, 4
mip6045, 1, 8
mip691, 1, 7
mip8575, 1, 4
mip5011, 1, 10
mip8995, 1, 4
mip1855, 1, 9
mip1781, 1, 5
mip7732, 1, 3
mip1639, 1, 7
mip1793, 1, 4
mip1888, 1, 5
mip4292, 1, 6
mip8368, 1, 6
mip8539, 1, 7
mip2113, 1, 10
mip2134, 1, 9
mip1111, 1, 4
mip7754, 1, 8
mip7352, 1, 7
mip6462, 1, 7
mip5014, 1, 3
mip1333, 1, 10
mip384, 1, 10
mip5953, 1, 7
mip9150, 1, 8
mip1372, 1, 1
mip2018, 1, 10
mip4844, 1, 7
mip8997, 1, 5
mip8541, 1, 4
mip8991, 1, 10
mip2080, 1, 7
mip8379, 1, 5
mip1549, 1, 6
mip9724, 1, 2
mip4041, 1, 5
mip370, 1, 1
mip7617, 1, 1
mip7593, 1, 6
mip6016, 1, 1
mip3515, 1, 8
mip5528, 1, 7
mip5444, 1, 5
mip6220, 1, 8
mip637, 1, 2
mip6489, 1, 8
mip2275, 1, 9
mip885, 1, 8
mip7708, 1, 5
mip9952, 1, 3
mip785, 1, 5
mip821, 1, 6
mip376, 1, 3
mip8838, 1, 10
mip1226, 1, 8
mip288, 1, 4
mip1923, 1, 7
mip6228, 1, 10
mip6772, 1, 2
mip702, 1, 3
mip7139, 1, 8
mip8099, 1, 8
mip8654, 1, 4
mip8486, 1, 9
mip9315, 1, 7
mip5357, 1, 8
mip3063, 1, 8
mip1185, 1, 3
mip3137, 1, 5
mip1212, 1, 7
mip8055, 1, 8
mip5982, 1, 2
mip9623, 1, 3
mip7074, 1, 7
mip3254, 1, 2
mip6004, 1, 4
mip2136, 1, 8
mip753, 1, 6
mip6282, 1, 1
mip5225, 1, 1
mip8951, 1, 1
mip5767, 1, 7
mip9893, 1, 2
mip1548, 1, 7
mip9475, 1, 7
mip4247, 1, 4
mip5874, 1, 5
mip6352, 1, 4
mip6440, 1, 5
mip7032, 1, 5
mip9921, 1, 9
mip713, 1, 4
mip3483, 1, 4
mip103, 1, 6
mip7377, 1, 9
mip5443, 1, 10
mip627, 1, 8
mip8986, 1, 4
mip8837, 1, 6
mip4836, 1, 6
mip5432, 1, 10
mip2490, 1, 1
mip3830, 1, 3
mip7193, 1, 6
mip8545, 1, 5
mip6413, 1, 9
mip8366, 1, 6
mip657, 1, 4
mip6402, 1, 1
mip4241, 1, 6
mip824, 1, 3
mip3637, 1, 3
mip6534, 1, 8
mip7908, 1, 5
mip2241, 1, 10
mip3054, 1, 5
mip7007, 1, 9
mip7086, 1, 8
mip388, 1, 6
mip576, 1, 1
mip3617, 1, 7
mip6277, 1, 4
mip4973, 1, 5
mip2864, 1, 9
mip9173, 1, 4
mip9318, 1, 1
mip2427, 1, 8
mip2475, 1, 5
mip8735, 1, 5
mip1506, 1, 9
mip2542, 1, 5
mip1963, 1, 9
mip1326, 1, 10
mip8609, 1, 5
mip1505, 1, 5
mip2249, 1, 7
mip2839, 1, 7
mip2408, 1, 8
mip6945, 1, 6
mip2237, 1, 4
mip1800, 1, 8
mip2150, 1, 7
mip12, 1, 3
mip9538, 1, 2
mip6632, 1, 7
mip3344, 1, 9
mip8503, 1, 5
mip1387, 1, 7
mip2453, 1, 3
mip9200, 1, 2
mip8036, 1, 10
mip9170, 1, 5
mip4558, 1, 1
mip5252, 1, 7
mip1162, 1, 2
mip6222, 1, 10
mip8096, 1, 4
mip4831, 1, 10
mip684, 1, 2
mip9366, 1, 4
mip1481, 1, 2
mip4900, 1, 5
mip3312, 1, 5
mip3385, 1, 2
mip6513, 1, 5
mip7810, 1, 7
mip1930, 1, 9
mip393, 1, 4
mip9906, 1, 10
mip9301, 1, 6
mip6205, 1, 5
mip1985, 1, 6
mip9308, 1, 8
mip7267, 1, 8
mip8542, 1, 5
mip8352, 1, 1
mip7747, 1, 5
mip2814, 1, 4
mip3035, 1, 3
mip5073, 1, 5
mip8521, 1, 10
mip2089, 1, 2
mip5318, 1, 9
mip8841, 1, 7
mip6868, 1, 8
mip7577, 1, 6
mip9662, 1, 10
mip983, 1, 1
mip1474, 1, 8
mip5851, 1, 10
mip2835, 1, 8
mip7158, 1, 3
mip2367, 1, 7
mip8903, 1, 2
mip5401, 1, 2
mip492, 1, 8
mip5280, 1, 2
mip9446, 1, 3
mip9110, 1, 8
mip8322, 1, 9
mip5202, 1, 5
mip157, 1, 3
mip3025, 1, 10
mip8015, 1, 6
mip879, 1, 4
mip1331, 1, 7
mip4838, 1, 1
mip6531, 1, 6
mip5800, 1, 1
mip2217, 1, 10
mip5701, 1, 7
mip8345, 1, 7
mip38, 1, 4
mip6190, 1, 10
mip3097, 1, 2
mip9650, 1, 4
mip5362, 1, 10
mip2990, 1, 8
mip7943, 1, 7
mip8652, 1, 7
mip5946, 1, 10
mip2721, 1, 2
mip7735, 1, 6
mip1362, 1, 9
mip7570, 1, 3
mip43, 1, 7
mip966, 1, 8
mip9326, 1, 1
mip641, 1, 9
mip5811, 1, 5
mip9681, 1, 7
mip8388, 1, 10
mip2129, 1, 5
mip4976, 1, 10
mip292, 1, 4
mip8325, 1, 7
mip8169, 1, 8
mip5019, 1, 6
mip9916, 1, 10
mip5486, 1, 9
mip1230, 1, 9
mip7432, 1, 5
mip355, 1, 9
mip7122, 1, 6
mip5898, 1, 2
mip7881, 1, 5
mip4958, 1, 1
mip306, 1, 2
mip6485, 1, 6
mip4753, 1, 8
mip4707, 1, 9
mip5525, 1, 7
mip5630, 1, 3
mip9214, 1, 2
mip5375, 1, 8
mip9306, 1, 5
mip1298, 1, 4
mip343, 1, 3
mip9144, 1, 2
mip5714, 1, 7
mip5659, 1, 5
mip1513, 1, 5
mip6964, 1, 4
mip5565, 1, 9
mip8061, 1, 4
mip3018, 1, 9
mip9940, 1, 7
mip1834, 1, 8
mip998, 1, 4
mip6144, 1, 7
mip5325, 1, 10
mip2537, 1, 2
mip4418, 1, 7
mip9785, 1, 1
mip1367, 1, 2
mip2521, 1, 3
mip7421, 1, 1
mip6029, 1, 9
mip5286, 1, 10
mip6400, 1, 1
mip1737, 1, 1
mip793, 1, 7
mip497, 1, 8
mip8437, 1, 8
mip8649, 1, 10
mip1289, 1, 3
mip1051, 1, 9
mip8224, 1, 4
mip6629, 1, 5
mip6939, 1, 7
mip2103, 1, 3
mip2301, 1, 9
mip4656, 1, 8
mip2255, 1, 6
mip1926, 1, 6
mip3975, 1, 3
mip1429, 1, 7
mip7543, 1, 2
mip7615, 1, 2
mip3409, 1, 4
mip3489, 1, 7
mip3895, 1, 1
mip9442, 1, 4
mip2186, 1, 8
mip5334, 1, 9
mip4600, 1, 8
mip5043, 1, 1
mip6263, 1, 8
mip9622, 1, 10
mip63, 1, 9
mip5040, 1, 10
mip9430, 1, 5
mip8336, 1, 8
mip834, 1, 9
mip3142, 1, 9
mip9789, 1, 1
mip1135, 1, 1
mip4814, 1, 5
mip8079, 1, 4
mip9863, 1, 1
mip8460, 1, 6
mip1961, 1, 4
mip201, 1, 10
mip9328, 1, 10
mip5538, 1, 8
mip1100, 1, 6
mip6458, 1, 4
mip2239, 1, 8
mip309, 1, 6
mip1454, 1, 7
mip5948, 1, 10
mip8848, 1, 6
mip1171, 1, 7
mip3181, 1, 6
mip8696, 1, 9
mip4670, 1, 7
mip17, 1, 8
mip7332, 1, 3
mip208, 1, 5
mip6838, 1, 1
mip2377, 1, 3
mip8480, 1, 3
mip3304, 1, 10
mip2971, 1, 10
mip6504, 1, 7
mip1616, 1, 4
mip2297, 1, 3
mip3765, 1, 3
mip9147, 1, 5
mip649, 1, 7
mip9232, 1, 7
mip2364, 1, 7
mip3061, 1, 6
mip7531, 1, 4
mip6310, 1, 4
mip1754, 1, 5
mip4172, 1, 3
mip8669, 1, 3
mip15, 1, 6
mip1262, 1, 4
mip5234, 1, 2
mip1687, 1, 4
mip6667, 1, 7
mip9507, 1, 4
mip1017, 1, 7
mip3459, 1, 3
mip9327, 1, 4
mip578, 1, 6
mip1682, 1, 9
mip4086, 1, 3
mip217, 1, 3
mip2726, 1, 6
mip9500, 1, 10
mip2684, 1, 7
mip8570, 1, 3
mip9268, 1, 10
mip1276, 1, 7
mip7068, 1, 4
mip7995, 1, 9
mip6460, 1, 9
mip7119, 1, 2
mip7884, 1, 7
mip5308, 1, 8
mip1325, 1, 5
mip6364, 1, 3
mip8717, 1, 8
mip1294, 1, 6
mip9937, 1, 4
mip7751, 1, 8
mip464, 1, 7
mip6199, 1, 10
mip5981, 1, 10
mip8206, 1, 2
mip6146, 1, 3
mip7614, 1, 2
mip4554, 1, 2
mip1894, 1, 8
mip8867, 1, 10
mip8425, 1, 3
mip6231, 1, 1
mip9479, 1, 3
mip8049, 1, 5
mip7893, 1, 2
mip8657, 1, 1
mip9233, 1, 7
mip8392, 1, 9
mip6404, 1, 8
mip7240, 1, 1
mip3397, 1, 7
mip8910, 1, 9
mip5124, 1, 4
mip7541, 1, 1
mip1444, 1, 6
mip1392, 1, 10
mip922, 1, 2
mip3038, 1, 1
mip5009, 1, 7
mip263, 1, 6
mip2520, 1, 7
mip3917, 1, 7
mip3794, 1, 7
mip9426, 1, 2
mip1281, 1, 2
mip6315, 1, 3
mip6569, 1, 6
mip8981, 1, 3
mip3684, 1, 10
mip3889, 1, 7
mip5399, 1, 7
mip1502, 1, 3
mip7166, 1, 10
mip3836, 1, 5
mip8601, 1, 6
mip8117, 1, 7
mip878, 1, 1
mip848, 1, 9
mip694, 1, 7
mip9745, 1, 5
mip5013, 1, 3
mip1170, 1, 9
mip9914, 1, 10
mip1194, 1, 2
mip6321, 1, 10
mip9429, 1, 7
mip7864, 1, 4
mip495, 1, 6
mip8765, 1, 5
mip9305, 1, 4
mip37, 1, 2
mip9226, 1, 10
mip9465, 1, 8
mip9682, 1, 4
mip8550, 1, 3
mip3486, 1, 1
mip4442, 1, 2
mip9707, 1, 9
mip6758, 1, 1
mip8043, 1, 2
mip7891, 1, 4
mip7616, 1, 2
mip8080, 1, 7
mip505, 1, 9
mip123, 1, 6
mip8871, 1, 8
mip5856, 1, 2
mip7101, 1, 4
mip5537, 1, 10
mip2827, 1, 6
mip5384, 1, 9
mip5661, 1, 2
mip2840, 1, 7
mip9188, 1, 1
mip968, 1, 6
mip5547, 1, 5
mip7539, 1, 10
mip8599, 1, 9
mip5900, 1, 9
mip6955, 1, 2
mip8500, 1, 2
mip281, 1, 7
mip6396, 1, 1
mip1994, 1, 6
mip34, 1, 6
mip2325, 1, 8
mip6089, 1, 1
mip5603, 1, 2
mip158, 1, 4
mip9919, 1, 10
mip7765, 1, 9
mip6126, 1, 1
mip5017, 1, 5
mip8543, 1, 3
mip3829, 1, 7
mip7555, 1, 3
mip4181, 1, 7
mip2497, 1, 4
mip4802, 1, 2
mip7168, 1, 1
mip4640, 1, 9
mip2478, 1, 3
mip1938, 1, 3
mip9624, 1, 5
mip552, 1, 5
mip8658, 1, 4
mip7420, 1, 4
mip2164, 1, 1
mip6478, 1, 3
mip3277, 1, 5
mip5631, 1, 8
mip3493, 1, 1
mip8451, 1, 9
mip9370, 1, 10
mip8337, 1, 10
mip4064, 1, 5
mip9982, 1, 4
mip7121, 1, 9
mip2124, 1, 7
mip9953, 1, 5
mip3233, 1, 2
mip2336, 1, 3
mip3009, 1, 8
mip486, 1, 2
mip5605, 1, 3
mip9340, 1, 9
mip6248, 1, 8
mip8139, 1, 9
mip6382, 1, 1
mip5923, 1, 9
mip8002, 1, 8
mip3750, 1, 8
mip652, 1, 5
mip6214, 1, 2
mip8602, 1, 9
mip8085, 1, 3
mip6655, 1, 5
mip273, 1, 5
mip6217, 1, 3
mip2872, 1, 8
mip8370, 1, 10
mip3470, 1, 6
mip6323, 1, 10
mip7892, 1, 1
mip8667, 1, 3
mip4920, 1, 8
mip6139, 1, 3
mip5744, 1, 10
mip7265, 1, 5
mip2910, 1, 7
mip1605, 1, 8
mip1777, 1, 5
mip8093, 1, 8
mip5556, 1, 2
mip3314, 1, 7
mip1466, 1, 7
mip8165, 1, 2
mip2550, 1, 7
mip4090, 1, 10
mip5642, 1, 2
mip8186, 1, 4
mip955, 1, 2
mip2385, 1, 6
mip8647, 1, 3
mip8812, 1, 4
mip8439, 1, 4
mip9946, 1, 9
mip9353, 1, 7
mip2084, 1, 3
mip5542, 1, 7
mip3521, 1, 8
mip33, 1, 6
mip9451, 1, 10
mip5311, 1, 10
mip4762, 1, 7
mip8211, 1, 7
mip4947, 1, 2
mip2286, 1, 1
mip7095, 1, 10
mip5797, 1, 3
mip6116, 1, 8
mip9332, 1, 10
mip9337, 1, 7
mip6533, 1, 8
mip9187, 1, 8
mip142, 1, 1
mip9722, 1, 10
mip179, 1, 3
mip8446, 1, 2
mip9519, 1, 1
mip2729, 1, 2
mip4061, 1, 4
mip668, 1, 4
mip7580, 1, 2
mip9912, 1, 9
mip2329, 1, 4
mip28, 1, 10
mip9234, 1, 10
mip2001, 1, 4
mip6494, 1, 6
mip8915, 1, 7
mip2121, 1, 5
mip8358, 1, 5
mip3729, 1, 4
mip7752, 1, 5
mip378, 1, 9
mip1582, 1, 6
mip1957, 1, 3
mip6491, 1, 4
mip455, 1, 9
mip910, 1, 1
mip9529, 1, 9
mip5203, 1, 5
mip5403, 1, 9
mip3654, 1, 4
mip6186, 1, 2
mip2190, 1, 7
mip6040, 1, 8
mip720, 1, 2
mip213, 1, 2
mip8473, 1, 3
mip3897, 1, 6
mip1114, 1, 9
mip8985, 1, 8
mip6288, 1, 3
mip7574, 1, 3
mip9338, 1, 4
mip9149, 1, 1
mip642, 1, 10
mip9667, 1, 5
mip4661, 1, 2
mip9525, 1, 6
mip6313, 1, 8
mip2897, 1, 7
mip1892, 1, 8
mip1288, 1, 7
mip3313, 1, 10
mip7100, 1, 5
mip3838, 1, 3
mip93, 1, 8
mip7722, 1, 4
mip5497, 1, 3
mip2683, 1, 9
mip6536, 1, 4
mip8016, 1, 1
mip8615, 1, 1
mip2264, 1, 6
mip5482, 1, 5
mip5315, 1, 3
mip2964, 1, 3
mip845, 1, 2
mip6832, 1, 5
mip884, 1, 9
mip9589, 1, 5
mip7109, 1, 6
mip3543, 1, 3
mip1453, 1, 8
mip569, 1, 6
mip8896, 1, 3
mip7657, 1, 7
mip1293, 1, 4
mip5596, 1, 6
mip7444, 1, 5
mip4936, 1, 2
mip8980, 1, 9
mip2119, 1, 5
mip1832, 1, 8
mip1739, 1, 1
mip3094, 1, 8
mip844, 1, 2
mip4603, 1, 1
mip3822, 1, 2
mip7728, 1, 1
mip6506, 1, 5
mip8088, 1, 3
mip574, 1, 5
mip7195, 1, 6
mip5756, 1, 2
mip8930, 1, 10
mip7934, 1, 3
mip7022, 1, 9
mip5004, 1, 9
mip2838, 1, 2
mip1983, 1, 10
mip9764, 1, 2
mip1430, 1, 3
mip6820, 1, 10
mip5824, 1, 2
mip971, 1, 8
mip7290, 1, 6
mip2155, 1, 6
mip1414, 1, 4
mip1531, 1, 5
mip4928, 1, 5
mip2161, 1, 4
mip5743, 1, 7
mip3236, 1, 2
mip2934, 1, 8
mip2634, 1, 5
mip5145, 1, 3
mip1973, 1, 6
mip9532, 1, 6
mip8118, 1, 1
mip9193, 1, 6
mip9976, 1, 8
mip794, 1, 8
mip2335, 1, 1
mip6077, 1, 9
mip8558, 1, 2
mip4547, 1, 3
mip139, 1, 8
mip5966, 1, 7
mip184, 1, 1
mip6929, 1, 1
mip853, 1, 4
mip5150, 1, 9
mip2575, 1, 2
mip5709, 1, 10
mip9778, 1, 3
mip6071, 1, 7
mip8979, 1, 10
mip7610, 1, 10
mip4793, 1, 9
mip5214, 1, 1
mip9590, 1, 3
mip4942, 1, 9
mip4899, 1, 8
mip5393, 1, 1
mip4414, 1, 6
mip4, 1, 8
mip2989, 1, 5
mip9183, 1, 9
mip8245, 1, 3
mip5942, 1, 4
mip4426, 1, 9
mip2290, 1, 9
mip6135, 1, 6
mip2108, 1, 10
mip149, 1, 4
mip6592, 1, 7
mip1182, 1, 7
mip1654, 1, 7
mip8180, 1, 4
mip4370, 1, 9
mip1370, 1, 1
mip7819, 1, 1
mip1219, 1, 6
mip6066, 1, 5
mip6051, 1, 10
mip1536, 1, 5
mip5042, 1, 10
mip3731, 1, 1
mip4499, 1, 6
mip8240, 1, 10
mip9523, 1, 4
mip8874, 1, 8
mip6330, 1, 3
mip4583, 1, 9
mip6078, 1, 4
mip3824, 1, 3
mip5919, 1, 9
mip7626, 1, 6
mip8410, 1, 2
mip6852, 1, 9
mip4393, 1, 9
mip2330, 1, 3
mip5337, 1, 9
mip8863, 1, 7
mip1252, 1, 2
mip4938, 1, 1
mip8511, 1, 3
mip6137, 1, 1
mip1164, 1, 3
mip5128, 1, 6
mip1836, 1, 6
mip8766, 1, 7
mip8850, 1, 1
mip8819, 1, 9
mip1655, 1, 7
mip1871, 1, 9
mip8378, 1, 7
mip3426, 1, 10
mip4868, 1, 7
mip1085, 1, 9
mip621, 1, 10
mip5864, 1, 3
mip9031, 1, 5
mip4214, 1, 7
mip3644, 1, 8
mip1992, 1, 4
mip214, 1, 2
mip5273, 1, 5
mip8123, 1, 1
mip4283, 1, 9
mip1924, 1, 10
mip8895, 1, 9
mip1877, 1, 5
mip3773, 1, 5
mip2064, 1, 7
mip6284, 1, 10
mip313, 1, 1
mip375, 1, 6
mip4099, 1, 5
mip5877, 1, 3
mip1851, 1, 2
mip6424, 1, 4
mip7605, 1, 7
mip8560, 1, 3
mip4718, 1, 3
mip2836, 1, 7
mip2437, 1, 2
mip9730, 1, 9
mip5768, 1, 3
mip5094, 1, 3
mip2754, 1, 4
mip1421, 1, 3
mip9717, 1, 2
mip9473, 1, 7
mip915, 1, 4
mip373, 1, 2
mip6423, 1, 9
mip816, 1, 6
mip3935, 1, 9
mip5447, 1, 4
mip8932, 1, 5
mip622, 1, 7
mip6106, 1, 3
mip583, 1, 7
mip1827, 1, 8
mip3064, 1, 5
mip1771, 1, 10
mip199, 1, 7
mip2152, 1, 1
mip3717, 1, 8
mip3290, 1, 3
mip1818, 1, 3
mip380, 1, 4
mip7318, 1, 4
mip5862, 1, 9
mip4361, 1, 10
mip2512, 1, 6
mip4556, 1, 3
mip7939, 1, 10
mip5198, 1, 1
mip5585, 1, 5
mip354, 1, 5
mip8610, 1, 8
mip9882, 1, 8
mip3347, 1, 2
mip1072, 1, 2
mip8008, 1, 7
mip4153, 1, 6
mip2078, 1, 5
mip1590, 1, 2
mip1337, 1, 3
mip3109, 1, 4
mip5233, 1, 4
mip2491, 1, 10
mip2602, 1, 4
mip1563, 1, 10
mip9273, 1, 1
mip239, 1, 6
mip9994, 1, 7
mip6960, 1, 8
mip764, 1, 6
mip9868, 1, 2
mip6568, 1, 1
mip69, 1, 7
mip2202, 1, 7
mip5250, 1, 8
mip9607, 1, 4
mip8250, 1, 1
mip3820, 1, 1
mip5889, 1, 3
mip7365, 1, 7
mip4225, 1, 8
mip6555, 1, 8
mip2915, 1, 3
mip95, 1, 8
mip5607, 1, 10
mip1399, 1, 2
mip2339, 1, 5
mip608, 1, 1
mip5647, 1, 4
mip4991, 1, 1
mip5050, 1, 1
mip4021, 1, 2
mip9399, 1, 5
mip3681, 1, 3
mip6129, 1, 2
mip7954, 1, 2
mip362, 1, 6
mip8429, 1, 3
mip9336, 1, 4
mip2013, 1, 6
mip6449, 1, 1
mip7199, 1, 1
mip7010, 1, 7
mip1500, 1, 1
mip582, 1, 3
mip774, 1, 4
mip5708, 1, 4
mip8369, 1, 4
mip5155, 1, 1
mip2436, 1, 1
mip6422, 1, 1
mip9136, 1, 3
mip1389, 1, 10
mip8310, 1, 1
mip3844, 1, 6
mip8771, 1, 10
mip4873, 1, 3
mip5277, 1, 2
mip3244, 1, 7
mip7125, 1, 1
mip7571, 1, 6
mip5159, 1, 10
mip2566, 1, 5
mip7197, 1, 9
mip7052, 1, 3
mip602, 1, 5
mip1705, 1, 1
mip416, 1, 6
mip9161, 1, 8
mip1560, 1, 4
mip6100, 1, 10
mip4926, 1, 8
mip9119, 1, 8
mip124, 1, 8
mip5773, 1, 5
mip589, 1, 8
mip9460, 1, 9
mip1960, 1, 1
mip7784, 1, 10
mip6456, 1, 5
mip5126, 1, 9
mip1699, 1, 10
mip3629, 1, 1
mip7781, 1, 1
mip8809, 1, 8
mip151, 1, 9
mip5705, 1, 9
mip7271, 1, 4
mip1791, 1, 5
mip6922, 1, 5
mip8892, 1, 6
mip557, 1, 8
mip9312, 1, 10
mip5830, 1, 7
mip6556, 1, 2
mip5938, 1, 5
mip352, 1, 4
mip2492, 1, 3
mip9546, 1, 7
mip8302, 1, 5
mip7639, 1, 1
mip1945, 1, 2
mip8823, 1, 4
mip688, 1, 5
mip4239, 1, 4
mip2452, 1, 1
mip1284, 1, 3
mip1838, 1, 4
mip6783, 1, 7
mip4757, 1, 8
mip400, 1, 2
mip9513, 1, 9
mip74, 1, 1
mip1812, 1, 6
mip5288, 1, 5
mip299, 1, 8
mip1738, 1, 2
mip9087, 1, 7
mip873, 1, 5
mip5296, 1, 7
mip5814, 1, 5
mip223, 1, 6
mip7435, 1, 5
mip8346, 1, 7
mip2573, 1, 10
mip4895, 1, 3
mip5590, 1, 8
mip1652, 1, 6
mip1755, 1, 7
mip5031, 1, 6
mip5113, 1, 7
mip743, 1, 5
mip9120, 1, 8
mip4734, 1, 7
mip5240, 1, 1
mip7883, 1, 1
mip7649, 1, 8
mip9781, 1, 3
mip676, 1, 3
mip7654, 1, 2
mip9066, 1, 2
mip1804, 1, 4
mip6688, 1, 3
mip6452, 1, 7
mip2139, 1, 10
mip1901, 1, 10
mip7696, 1, 5
mip4559, 1, 7
mip7140, 1, 1
mip9986, 1, 5
mip399, 1, 6
mip5247, 1, 1
mip2032, 1, 6
mip5522, 1, 2
mip7058, 1, 8
mip3135, 1, 8
mip8711, 1, 2
mip5060, 1, 6
mip4291, 1, 6
mip5345, 1, 3
mip4092, 1, 10
mip5407, 1, 7
mip8858, 1, 10
mip2007, 1, 6
mip6170, 1, 9
mip6948, 1, 3
mip2998, 1, 9
mip2555, 1, 3
mip8167, 1, 9
mip1258, 1, 4
mip889, 1, 2
mip9526, 1, 5
mip5096, 1, 1
mip1742, 1, 1
mip2369, 1, 3
mip6813, 1, 5
mip1734, 1, 9
mip5799, 1, 10
mip1688, 1, 6
mip6798, 1, 4
mip480, 1, 4
mip5499, 1, 10
mip2316, 1, 7
mip7324, 1, 3
mip2337, 1, 3
mip3160, 1, 2
mip8707, 1, 10
mip2101, 1, 10
mip3480, 1, 5
mip7776, 1, 6
mip6366, 1, 3
mip2472, 1, 4
mip1860, 1, 8
mip3581, 1, 4
mip5495, 1, 3
mip4332, 1, 8
mip1227, 1, 4
mip5712, 1, 1
mip1233, 1, 8
mip4248, 1, 1
mip8800, 1, 9
mip8806, 1, 1
mip6274, 1, 1
mip5251, 1, 7
mip7401, 1, 2
mip5417, 1, 9
mip4824, 1, 3
mip6120, 1, 10
mip7625, 1, 9
mip5190, 1, 2
mip5035, 1, 8
mip8514, 1, 9
mip8173, 1, 8
mip6212, 1, 8
mip4951, 1, 2
mip9971, 1, 6
mip973, 1, 1
mip2504, 1, 2
mip1865, 1, 8
mip8885, 1, 5
mip5331, 1, 6
mip3376, 1, 10
mip4584, 1, 5
mip5930, 1, 3
mip819, 1, 1
mip8242, 1, 4
mip6331, 1, 1
mip678, 1, 4
mip9499, 1, 2
mip4931, 1, 5
mip5059, 1, 4
mip1561, 1, 9
mip9947, 1, 10
mip6326, 1, 5
mip9323, 1, 10
mip2349, 1, 8
mip8201, 1, 8
mip5954, 1, 3
mip9716, 1, 2
mip2036, 1, 4
mip6343, 1, 6
mip3308, 1, 2
mip3180, 1, 8
mip898, 1, 5
mip8090, 1, 5
mip7567, 1, 8
mip8515, 1, 4
mip5298, 1, 1
mip951, 1, 9
mip146, 1, 4
mip7011, 1, 8
mip5034, 1, 3
mip1322, 1, 7
mip7630, 1, 6
mip2206, 1, 1
mip1420, 1, 8
mip9809, 1, 9
mip5894, 1, 8
mip4752, 1, 5
mip5956, 1, 6
mip7306, 1, 10
mip5249, 1, 3
mip5427, 1, 7
mip6061, 1, 6
mip5897, 1, 3
mip84, 1, 2
mip5724, 1, 4
mip1610, 1, 1
mip9177, 1, 4
mip1154, 1, 9
mip5726, 1, 8
mip3856, 1, 7
mip1108, 1, 7
mip8194, 1, 9
mip9491, 1, 6
mip2061, 1, 4
mip5049, 1, 7
mip7572, 1, 4
mip136, 1, 9
mip1601, 1, 6
mip8497, 1, 5
mip9945, 1, 1
mip7870, 1, 7
mip7791, 1, 9
mip456, 1, 5
mip1366, 1, 9
mip7645, 1, 2
mip5920, 1, 8
mip8000, 1, 2
mip6626, 1, 2
mip3886, 1, 10
mip8897, 1, 7
mip1501, 1, 3
mip8967, 1, 1
mip8780, 1, 2
mip8114, 1, 5
mip2804, 1, 8
mip1065, 1, 8
mip5170, 1, 6
mip3014, 1, 4
mip3309, 1, 3
mip9463, 1, 8
mip6998, 1, 6
mip1680, 1, 5
mip7256, 1, 9
mip9601, 1, 5
mip3261, 1, 6
mip5764, 1, 1
mip5352, 1, 1
mip2038, 1, 8
mip2580, 1, 6
mip6308, 1, 5
mip4378, 1, 1
mip2344, 1, 2
mip1132, 1, 8
mip1814, 1, 3
mip777, 1, 4
mip5158, 1, 6
mip3349, 1, 6
mip3560, 1, 2
mip3435, 1, 10
mip2166, 1, 9
mip145, 1, 4
mip4735, 1, 5
mip5440, 1, 5
mip3657, 1, 3
mip9090, 1, 10
mip5186, 1, 1
mip1248, 1, 7
mip6672, 1, 7
mip733, 1, 5
mip4856, 1, 3
mip315, 1, 6
mip2958, 1, 5
mip7704, 1, 8
mip2817, 1, 4
mip7093, 1, 2
mip7824, 1, 8
mip5460, 1, 9
mip6734, 1, 5
mip5180, 1, 8
mip5604, 1, 2
mip994, 1, 8
mip6518, 1, 6
mip8418, 1, 6
mip2505, 1, 5
mip8853, 1, 3
mip1879, 1, 8
mip1382, 1, 1
mip3098, 1, 5
mip9182, 1, 7
mip6063, 1, 3
mip7169, 1, 8
mip5762, 1, 1
mip55, 1, 1
mip7746, 1, 10
mip3907, 1, 10
mip308, 1, 5
mip5162, 1, 8
mip7818, 1, 9
mip7729, 1, 10
