@RELATION FEATURE_RUNSTATUS_MIPVerifySDP_SCIPfeatureset


@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE StaticOn {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE StaticOff {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE Dynamic {ok,timeout,memout,presolved,crash,unknown,other}



@DATA
mip5479, 1, ok, ok, ok
mip548, 1, ok, ok, ok
mip5480, 1, ok, ok, ok
mip5481, 1, ok, ok, ok
mip5482, 1, ok, ok, ok
mip5483, 1, ok, ok, ok
mip5484, 1, ok, ok, ok
mip5485, 1, ok, ok, ok
mip5486, 1, ok, ok, ok
mip5487, 1, ok, ok, ok
mip5488, 1, ok, ok, ok
mip5489, 1, ok, ok, ok
mip549, 1, ok, ok, ok
mip5490, 1, ok, ok, ok
mip5491, 1, ok, ok, ok
mip5492, 1, ok, ok, ok
mip5493, 1, ok, ok, ok
mip5494, 1, ok, ok, ok
mip5495, 1, ok, ok, ok
mip5496, 1, ok, ok, ok
mip5497, 1, ok, ok, ok
mip5498, 1, ok, ok, ok
mip5499, 1, ok, ok, ok
mip55, 1, ok, ok, ok
mip550, 1, ok, ok, ok
mip5500, 1, ok, ok, ok
mip5501, 1, ok, ok, ok
mip5502, 1, ok, ok, ok
mip5503, 1, ok, ok, ok
mip5504, 1, ok, ok, ok
mip5505, 1, ok, ok, ok
mip5506, 1, ok, ok, ok
mip5507, 1, ok, ok, ok
mip5508, 1, ok, ok, ok
mip5509, 1, ok, ok, ok
mip551, 1, ok, ok, ok
mip5510, 1, ok, ok, ok
mip5511, 1, ok, ok, ok
mip5512, 1, ok, ok, ok
mip5513, 1, ok, ok, ok
mip5514, 1, ok, ok, ok
mip5515, 1, ok, ok, ok
mip5516, 1, ok, ok, ok
mip5517, 1, ok, ok, ok
mip5518, 1, ok, ok, ok
mip5519, 1, ok, ok, ok
mip552, 1, ok, ok, ok
mip5520, 1, ok, ok, ok
mip5521, 1, ok, ok, ok
mip5522, 1, ok, ok, ok
mip5523, 1, ok, ok, ok
mip5524, 1, ok, ok, ok
mip5525, 1, ok, ok, ok
mip5526, 1, ok, ok, ok
mip5527, 1, ok, ok, ok
mip5528, 1, ok, ok, ok
mip5529, 1, ok, ok, ok
mip553, 1, ok, ok, ok
mip5530, 1, ok, ok, ok
mip5531, 1, ok, ok, ok
mip5532, 1, ok, ok, ok
mip5533, 1, ok, ok, ok
mip5534, 1, ok, ok, ok
mip5535, 1, ok, ok, ok
mip5536, 1, ok, ok, ok
mip5537, 1, ok, ok, ok
mip5538, 1, ok, ok, ok
mip5539, 1, ok, ok, ok
mip554, 1, ok, ok, ok
mip5540, 1, ok, ok, ok
mip5541, 1, ok, ok, ok
mip5542, 1, ok, ok, ok
mip5543, 1, ok, ok, ok
mip5544, 1, ok, ok, ok
mip5545, 1, ok, ok, ok
mip5546, 1, ok, ok, ok
mip5547, 1, ok, ok, ok
mip5548, 1, ok, ok, ok
mip5549, 1, ok, ok, ok
mip555, 1, ok, ok, ok
mip5550, 1, ok, ok, ok
mip5551, 1, ok, ok, ok
mip5552, 1, ok, ok, ok
mip5553, 1, ok, ok, ok
mip5554, 1, ok, ok, ok
mip5555, 1, ok, ok, ok
mip5556, 1, ok, ok, ok
mip5557, 1, ok, ok, ok
mip5558, 1, ok, ok, ok
mip5559, 1, ok, ok, ok
mip556, 1, ok, ok, ok
mip5560, 1, ok, ok, ok
mip5561, 1, ok, ok, ok
mip5562, 1, ok, ok, ok
mip5563, 1, ok, ok, ok
mip5564, 1, ok, ok, ok
mip5565, 1, ok, ok, ok
mip5566, 1, ok, ok, ok
mip5567, 1, ok, ok, ok
mip5568, 1, ok, ok, ok
mip5569, 1, ok, ok, ok
mip557, 1, ok, ok, ok
mip5570, 1, ok, ok, ok
mip5571, 1, ok, ok, ok
mip5572, 1, ok, ok, ok
mip5573, 1, ok, ok, ok
mip5574, 1, ok, ok, ok
mip5575, 1, ok, ok, ok
mip5576, 1, ok, ok, ok
mip5577, 1, ok, ok, ok
mip5578, 1, ok, ok, ok
mip5579, 1, ok, ok, ok
mip558, 1, ok, ok, ok
mip5580, 1, ok, ok, ok
mip5581, 1, ok, ok, ok
mip5582, 1, ok, ok, ok
mip5583, 1, ok, ok, ok
mip5584, 1, ok, ok, ok
mip5585, 1, ok, ok, ok
mip5586, 1, ok, ok, ok
mip5587, 1, ok, ok, ok
mip5588, 1, ok, ok, ok
mip5589, 1, ok, ok, ok
mip559, 1, ok, ok, ok
mip5590, 1, ok, ok, ok
mip5591, 1, ok, ok, ok
mip5592, 1, ok, ok, ok
mip5593, 1, ok, ok, ok
mip5594, 1, ok, ok, ok
mip5595, 1, ok, ok, ok
mip5596, 1, ok, ok, ok
mip5597, 1, ok, ok, ok
mip5598, 1, ok, ok, ok
mip5599, 1, ok, ok, ok
mip56, 1, ok, ok, ok
mip560, 1, ok, ok, ok
mip5600, 1, ok, ok, ok
mip5601, 1, ok, ok, ok
mip5602, 1, ok, ok, ok
mip5603, 1, ok, ok, ok
mip5604, 1, ok, ok, ok
mip5605, 1, ok, ok, ok
mip5606, 1, ok, ok, ok
mip5607, 1, ok, ok, ok
mip5608, 1, ok, ok, ok
mip5609, 1, ok, ok, ok
mip561, 1, ok, ok, ok
mip5610, 1, ok, ok, ok
mip5611, 1, ok, ok, ok
mip5612, 1, ok, ok, ok
mip5613, 1, ok, ok, ok
mip5614, 1, ok, ok, ok
mip5615, 1, ok, ok, ok
mip5616, 1, ok, ok, ok
mip5617, 1, ok, ok, ok
mip5618, 1, ok, ok, ok
mip5619, 1, ok, ok, ok
mip562, 1, ok, ok, ok
mip5620, 1, ok, ok, ok
mip5621, 1, ok, ok, ok
mip5622, 1, ok, ok, ok
mip5623, 1, ok, ok, ok
mip5624, 1, ok, ok, ok
mip5625, 1, ok, ok, ok
mip5626, 1, ok, ok, ok
mip5627, 1, ok, ok, ok
mip5628, 1, ok, ok, ok
mip5629, 1, ok, ok, ok
mip563, 1, ok, ok, ok
mip5630, 1, ok, ok, ok
mip5631, 1, ok, ok, ok
mip5632, 1, ok, ok, ok
mip5633, 1, ok, ok, ok
mip5634, 1, ok, ok, ok
mip5635, 1, ok, ok, ok
mip5636, 1, ok, ok, ok
mip5637, 1, ok, ok, ok
mip5638, 1, ok, ok, ok
mip5639, 1, ok, ok, ok
mip564, 1, ok, ok, ok
mip5640, 1, ok, ok, ok
mip5641, 1, ok, ok, ok
mip5642, 1, ok, ok, ok
mip5643, 1, ok, ok, ok
mip5644, 1, ok, ok, ok
mip5645, 1, ok, ok, ok
mip5646, 1, ok, ok, ok
mip5647, 1, ok, ok, ok
mip5648, 1, ok, ok, ok
mip5649, 1, ok, ok, ok
mip565, 1, ok, ok, ok
mip5650, 1, ok, ok, ok
mip5651, 1, ok, ok, ok
mip5652, 1, ok, ok, ok
mip5653, 1, ok, ok, ok
mip5654, 1, ok, ok, ok
mip5655, 1, ok, ok, ok
mip5656, 1, ok, ok, ok
mip5657, 1, ok, ok, ok
mip5658, 1, ok, ok, ok
mip5659, 1, ok, ok, ok
mip566, 1, ok, ok, ok
mip5660, 1, ok, ok, ok
mip5661, 1, ok, ok, ok
mip5662, 1, ok, ok, ok
mip5663, 1, ok, ok, ok
mip5664, 1, ok, ok, ok
mip5665, 1, ok, ok, ok
mip5666, 1, ok, ok, ok
mip5667, 1, ok, ok, ok
mip5668, 1, ok, ok, ok
mip5669, 1, ok, ok, ok
mip567, 1, ok, ok, ok
mip5670, 1, ok, ok, ok
mip5671, 1, ok, ok, ok
mip5672, 1, ok, ok, ok
mip5673, 1, ok, ok, ok
mip5674, 1, ok, ok, ok
mip5675, 1, ok, ok, ok
mip5676, 1, ok, ok, ok
mip5677, 1, ok, ok, ok
mip5678, 1, ok, ok, ok
mip5679, 1, ok, ok, ok
mip568, 1, ok, ok, ok
mip5680, 1, ok, ok, ok
mip5681, 1, ok, ok, ok
mip5682, 1, ok, ok, ok
mip5683, 1, ok, ok, ok
mip5684, 1, ok, ok, ok
mip5685, 1, ok, ok, ok
mip5686, 1, ok, ok, ok
mip5687, 1, ok, ok, ok
mip5688, 1, ok, ok, ok
mip5689, 1, ok, ok, ok
mip569, 1, ok, ok, ok
mip5690, 1, ok, ok, ok
mip5691, 1, ok, ok, ok
mip5692, 1, ok, ok, ok
mip5693, 1, ok, ok, ok
mip5694, 1, ok, ok, ok
mip5695, 1, ok, ok, ok
mip5696, 1, ok, ok, ok
mip5697, 1, ok, ok, ok
mip5698, 1, ok, ok, ok
mip5699, 1, ok, ok, ok
mip57, 1, ok, ok, ok
mip570, 1, ok, ok, ok
mip5700, 1, ok, ok, ok
mip5701, 1, ok, ok, ok
mip5702, 1, ok, ok, ok
mip5703, 1, ok, ok, ok
mip5704, 1, ok, ok, ok
mip5705, 1, ok, ok, ok
mip5706, 1, ok, ok, ok
mip5707, 1, ok, ok, ok
mip5708, 1, ok, ok, ok
mip5709, 1, ok, ok, ok
mip571, 1, ok, ok, ok
mip5710, 1, ok, ok, ok
mip5711, 1, ok, ok, ok
mip5712, 1, ok, ok, ok
mip5713, 1, ok, ok, ok
mip5714, 1, ok, ok, ok
mip5715, 1, ok, ok, ok
mip5716, 1, ok, ok, ok
mip5717, 1, ok, ok, ok
mip5718, 1, ok, ok, ok
mip5719, 1, ok, ok, ok
mip572, 1, ok, ok, ok
mip5720, 1, ok, ok, ok
mip5721, 1, ok, ok, ok
mip5722, 1, ok, ok, ok
mip5723, 1, ok, ok, ok
mip5724, 1, ok, ok, ok
mip5725, 1, ok, ok, ok
mip5726, 1, ok, ok, ok
mip5727, 1, ok, ok, ok
mip5728, 1, ok, ok, ok
mip5729, 1, ok, ok, ok
mip573, 1, ok, ok, ok
mip5730, 1, ok, ok, ok
mip5731, 1, ok, ok, ok
mip5732, 1, ok, ok, ok
mip5733, 1, ok, ok, ok
mip5734, 1, ok, ok, ok
mip5735, 1, ok, ok, ok
mip5736, 1, ok, ok, ok
mip5737, 1, ok, ok, ok
mip5738, 1, ok, ok, ok
mip5739, 1, ok, ok, ok
mip574, 1, ok, ok, ok
mip5740, 1, ok, ok, ok
mip5741, 1, ok, ok, ok
mip5742, 1, ok, ok, ok
mip5743, 1, ok, ok, ok
mip5744, 1, ok, ok, ok
mip5745, 1, ok, ok, ok
mip5746, 1, ok, ok, ok
mip5747, 1, ok, ok, ok
mip5748, 1, ok, ok, ok
mip5749, 1, ok, ok, ok
mip575, 1, ok, ok, ok
mip5750, 1, ok, ok, ok
mip5751, 1, ok, ok, ok
mip5752, 1, ok, ok, ok
mip5753, 1, ok, ok, ok
mip5754, 1, ok, ok, ok
mip5755, 1, ok, ok, ok
mip5756, 1, ok, ok, ok
mip5757, 1, ok, ok, ok
mip5758, 1, ok, ok, ok
mip5759, 1, ok, ok, ok
mip576, 1, ok, ok, ok
mip5760, 1, ok, ok, ok
mip5761, 1, ok, ok, ok
mip5762, 1, ok, ok, ok
mip5763, 1, ok, ok, ok
mip5764, 1, ok, ok, ok
mip5765, 1, ok, ok, ok
mip5766, 1, ok, ok, ok
mip5767, 1, ok, ok, ok
mip5768, 1, ok, ok, ok
mip5769, 1, ok, ok, ok
mip577, 1, ok, ok, ok
mip5770, 1, ok, ok, ok
mip5771, 1, ok, ok, ok
mip5772, 1, ok, ok, ok
mip5773, 1, ok, ok, ok
mip5774, 1, ok, ok, ok
mip5775, 1, ok, ok, ok
mip5776, 1, ok, ok, ok
mip5777, 1, ok, ok, ok
mip5778, 1, ok, ok, ok
mip5779, 1, ok, ok, ok
mip578, 1, ok, ok, ok
mip5780, 1, ok, ok, ok
mip5781, 1, ok, ok, ok
mip5782, 1, ok, ok, ok
mip5783, 1, ok, ok, ok
mip5784, 1, ok, ok, ok
mip5785, 1, ok, ok, ok
mip5786, 1, ok, ok, ok
mip5787, 1, ok, ok, ok
mip5788, 1, ok, ok, ok
mip5789, 1, ok, ok, ok
mip579, 1, ok, ok, ok
mip5790, 1, ok, ok, ok
mip5791, 1, ok, ok, ok
mip5792, 1, ok, ok, ok
mip5793, 1, ok, ok, ok
mip5794, 1, ok, ok, ok
mip5795, 1, ok, ok, ok
mip5796, 1, ok, ok, ok
mip5797, 1, ok, ok, ok
mip5798, 1, ok, ok, ok
mip5799, 1, ok, ok, ok
mip58, 1, ok, ok, ok
mip580, 1, ok, ok, ok
mip5800, 1, ok, ok, ok
mip5801, 1, ok, ok, ok
mip5802, 1, ok, ok, ok
mip5803, 1, ok, ok, ok
mip5804, 1, ok, ok, ok
mip5805, 1, ok, ok, ok
mip5806, 1, ok, ok, ok
mip5807, 1, ok, ok, ok
mip5808, 1, ok, ok, ok
mip5809, 1, ok, ok, ok
mip581, 1, ok, ok, ok
mip5810, 1, ok, ok, ok
mip5811, 1, ok, ok, ok
mip5812, 1, ok, ok, ok
mip5813, 1, ok, ok, ok
mip5814, 1, ok, ok, ok
mip5815, 1, ok, ok, ok
mip5816, 1, ok, ok, ok
mip5817, 1, ok, ok, ok
mip5818, 1, ok, ok, ok
mip5819, 1, ok, ok, ok
mip582, 1, ok, ok, ok
mip5820, 1, ok, ok, ok
mip5821, 1, ok, ok, ok
mip5822, 1, ok, ok, ok
mip5823, 1, ok, ok, ok
mip5824, 1, ok, ok, ok
mip5825, 1, ok, ok, ok
mip5826, 1, ok, ok, ok
mip5827, 1, ok, ok, ok
mip5828, 1, ok, ok, ok
mip5829, 1, ok, ok, ok
mip583, 1, ok, ok, ok
mip5830, 1, ok, ok, ok
mip5831, 1, ok, ok, ok
mip5832, 1, ok, ok, ok
mip5833, 1, ok, ok, ok
mip5834, 1, ok, ok, ok
mip5835, 1, ok, ok, ok
mip5836, 1, ok, ok, ok
mip5837, 1, ok, ok, ok
mip5838, 1, ok, ok, ok
mip5839, 1, ok, ok, ok
mip584, 1, ok, ok, ok
mip5840, 1, ok, ok, ok
mip5841, 1, ok, ok, ok
mip5842, 1, ok, ok, ok
mip5843, 1, ok, ok, ok
mip5844, 1, ok, ok, ok
mip5845, 1, ok, ok, ok
mip5846, 1, ok, ok, ok
mip5847, 1, ok, ok, ok
mip5848, 1, ok, ok, ok
mip5849, 1, ok, ok, ok
mip585, 1, ok, ok, ok
mip5850, 1, ok, ok, ok
mip5851, 1, ok, ok, ok
mip5852, 1, ok, ok, ok
mip5853, 1, ok, ok, ok
mip5854, 1, ok, ok, ok
mip5855, 1, ok, ok, ok
mip5856, 1, ok, ok, ok
mip5857, 1, ok, ok, ok
mip5858, 1, ok, ok, ok
mip5859, 1, ok, ok, ok
mip586, 1, ok, ok, ok
mip5860, 1, ok, ok, ok
mip5861, 1, ok, ok, ok
mip5862, 1, ok, ok, ok
mip5863, 1, ok, ok, ok
mip5864, 1, ok, ok, ok
mip5865, 1, ok, ok, ok
mip5866, 1, ok, ok, ok
mip5867, 1, ok, ok, ok
mip5868, 1, ok, ok, ok
mip5869, 1, ok, ok, ok
mip587, 1, ok, ok, ok
mip5870, 1, ok, ok, ok
mip5871, 1, ok, ok, ok
mip5872, 1, ok, ok, ok
mip5873, 1, ok, ok, ok
mip5874, 1, ok, ok, ok
mip5875, 1, ok, ok, ok
mip5876, 1, ok, ok, ok
mip5877, 1, ok, ok, ok
mip5878, 1, ok, ok, ok
mip5879, 1, ok, ok, ok
mip588, 1, ok, ok, ok
mip5880, 1, ok, ok, ok
mip5881, 1, ok, ok, ok
mip5882, 1, ok, ok, ok
mip5883, 1, ok, ok, ok
mip5884, 1, ok, ok, ok
mip5885, 1, ok, ok, ok
mip5886, 1, ok, ok, ok
mip5887, 1, ok, ok, ok
mip5888, 1, ok, ok, ok
mip5889, 1, ok, ok, ok
mip589, 1, ok, ok, ok
mip5890, 1, ok, ok, ok
mip5891, 1, ok, ok, ok
mip5892, 1, ok, ok, ok
mip5893, 1, ok, ok, ok
mip5894, 1, ok, ok, ok
mip5895, 1, ok, ok, ok
mip5896, 1, ok, ok, ok
mip5897, 1, ok, ok, ok
mip5898, 1, ok, ok, ok
mip5899, 1, ok, ok, ok
mip59, 1, ok, ok, ok
mip590, 1, ok, ok, ok
mip5900, 1, ok, ok, ok
mip5901, 1, ok, ok, ok
mip5902, 1, ok, ok, ok
mip5903, 1, ok, ok, ok
mip5904, 1, ok, ok, ok
mip5905, 1, ok, ok, ok
mip5906, 1, ok, ok, ok
mip5907, 1, ok, ok, ok
mip5908, 1, ok, ok, ok
mip5909, 1, ok, ok, ok
mip591, 1, ok, ok, ok
mip5910, 1, ok, ok, ok
mip5911, 1, ok, ok, ok
mip5912, 1, ok, ok, ok
mip5913, 1, ok, ok, ok
mip5914, 1, ok, ok, ok
mip5915, 1, ok, ok, ok
mip5916, 1, ok, ok, ok
mip5917, 1, ok, ok, ok
mip5918, 1, ok, ok, ok
mip5919, 1, ok, ok, ok
mip592, 1, ok, ok, ok
mip5920, 1, ok, ok, ok
mip5921, 1, ok, ok, ok
mip5922, 1, ok, ok, ok
mip5923, 1, ok, ok, ok
mip5924, 1, ok, ok, ok
mip5925, 1, ok, ok, ok
mip5926, 1, ok, ok, ok
mip5927, 1, ok, ok, ok
mip5928, 1, ok, ok, ok
mip5929, 1, ok, ok, ok
mip593, 1, ok, ok, ok
mip5930, 1, ok, ok, ok
mip5931, 1, ok, ok, ok
mip5932, 1, ok, ok, ok
mip5933, 1, ok, ok, ok
mip5934, 1, ok, ok, ok
mip5935, 1, ok, ok, ok
mip5936, 1, ok, ok, ok
mip5937, 1, ok, ok, ok
mip5938, 1, ok, ok, ok
mip5939, 1, ok, ok, ok
mip594, 1, ok, ok, ok
mip5940, 1, ok, ok, ok
mip5941, 1, ok, ok, ok
mip5942, 1, ok, ok, ok
mip5943, 1, ok, ok, ok
mip5944, 1, ok, ok, ok
mip5945, 1, ok, ok, ok
mip5946, 1, ok, ok, ok
mip5947, 1, ok, ok, ok
mip5948, 1, ok, ok, ok
mip5949, 1, ok, ok, ok
mip595, 1, ok, ok, ok
mip5950, 1, ok, ok, ok
mip5951, 1, ok, ok, ok
mip5952, 1, ok, ok, ok
mip5953, 1, ok, ok, ok
mip5954, 1, ok, ok, ok
mip5955, 1, ok, ok, ok
mip5956, 1, ok, ok, ok
mip5957, 1, ok, ok, ok
mip5958, 1, ok, ok, ok
mip5959, 1, ok, ok, ok
mip596, 1, ok, ok, ok
mip5960, 1, ok, ok, ok
mip5961, 1, ok, ok, ok
mip5962, 1, ok, ok, ok
mip5963, 1, ok, ok, ok
mip5964, 1, ok, ok, ok
mip5965, 1, ok, ok, ok
mip5966, 1, ok, ok, ok
mip5967, 1, ok, ok, ok
mip5968, 1, ok, ok, ok
mip5969, 1, ok, ok, ok
mip597, 1, ok, ok, ok
mip5970, 1, ok, ok, ok
mip5971, 1, ok, ok, ok
mip5972, 1, ok, ok, ok
mip5973, 1, ok, ok, ok
mip5974, 1, ok, ok, ok
mip5975, 1, ok, ok, ok
mip5976, 1, ok, ok, ok
mip5977, 1, ok, ok, ok
mip5978, 1, ok, ok, ok
mip5979, 1, ok, ok, ok
mip598, 1, ok, ok, ok
mip5980, 1, ok, ok, ok
mip5981, 1, ok, ok, ok
mip5982, 1, ok, ok, ok
mip5983, 1, ok, ok, ok
mip5984, 1, ok, ok, ok
mip5985, 1, ok, ok, ok
mip5986, 1, ok, ok, ok
mip5987, 1, ok, ok, ok
mip5988, 1, ok, ok, ok
mip5989, 1, ok, ok, ok
mip599, 1, ok, ok, ok
mip5990, 1, ok, ok, ok
mip5991, 1, ok, ok, ok
mip5992, 1, ok, ok, ok
mip5993, 1, ok, ok, ok
mip5994, 1, ok, ok, ok
mip5995, 1, ok, ok, ok
mip5996, 1, ok, ok, ok
mip5997, 1, ok, ok, ok
mip5998, 1, ok, ok, ok
mip5999, 1, ok, ok, ok
mip6, 1, ok, ok, ok
mip60, 1, ok, ok, ok
mip600, 1, ok, ok, ok
mip6000, 1, ok, ok, ok
mip6001, 1, ok, ok, ok
mip6002, 1, ok, ok, ok
mip6003, 1, ok, ok, ok
mip6004, 1, ok, ok, ok
mip6005, 1, ok, ok, ok
mip6006, 1, ok, ok, ok
mip6007, 1, ok, ok, ok
mip6008, 1, ok, ok, ok
mip6009, 1, ok, ok, ok
mip601, 1, ok, ok, ok
mip6010, 1, ok, ok, ok
mip6011, 1, ok, ok, ok
mip6012, 1, ok, ok, ok
mip6013, 1, ok, ok, ok
mip6014, 1, ok, ok, ok
mip6015, 1, ok, ok, ok
mip6016, 1, ok, ok, ok
mip6017, 1, ok, ok, ok
mip6018, 1, ok, ok, ok
mip6019, 1, ok, ok, ok
mip602, 1, ok, ok, ok
mip6020, 1, ok, ok, ok
mip6021, 1, ok, ok, ok
mip6022, 1, ok, ok, ok
mip6023, 1, ok, ok, ok
mip6024, 1, ok, ok, ok
mip6025, 1, ok, ok, ok
mip6026, 1, ok, ok, ok
mip6027, 1, ok, ok, ok
mip6028, 1, ok, ok, ok
mip6029, 1, ok, ok, ok
mip603, 1, ok, ok, ok
mip6030, 1, ok, ok, ok
mip6031, 1, ok, ok, ok
mip6032, 1, ok, ok, ok
mip6033, 1, ok, ok, ok
mip6034, 1, ok, ok, ok
mip6035, 1, ok, ok, ok
mip6036, 1, ok, ok, ok
mip6037, 1, ok, ok, ok
mip6038, 1, ok, ok, ok
mip6039, 1, ok, ok, ok
mip604, 1, ok, ok, ok
mip6040, 1, ok, ok, ok
mip6041, 1, ok, ok, ok
mip6042, 1, ok, ok, ok
mip6043, 1, ok, ok, ok
mip6044, 1, ok, ok, ok
mip6045, 1, ok, ok, ok
mip6046, 1, ok, ok, ok
mip6047, 1, ok, ok, ok
mip6048, 1, ok, ok, ok
mip6049, 1, ok, ok, ok
mip605, 1, ok, ok, ok
mip6050, 1, ok, ok, ok
mip6051, 1, ok, ok, ok
mip6052, 1, ok, ok, ok
mip6053, 1, ok, ok, ok
mip6054, 1, ok, ok, ok
mip6055, 1, ok, ok, ok
mip6056, 1, ok, ok, ok
mip6057, 1, ok, ok, ok
mip6058, 1, ok, ok, ok
mip6059, 1, ok, ok, ok
mip606, 1, ok, ok, ok
mip6060, 1, ok, ok, ok
mip6061, 1, ok, ok, ok
mip6062, 1, ok, ok, ok
mip6063, 1, ok, ok, ok
mip6064, 1, ok, ok, ok
mip6065, 1, ok, ok, ok
mip6066, 1, ok, ok, ok
mip6067, 1, ok, ok, ok
mip6068, 1, ok, ok, ok
mip6069, 1, ok, ok, ok
mip607, 1, ok, ok, ok
mip6070, 1, ok, ok, ok
mip6071, 1, ok, ok, ok
mip6072, 1, ok, ok, ok
mip6073, 1, ok, ok, ok
mip6074, 1, ok, ok, ok
mip6075, 1, ok, ok, ok
mip6076, 1, ok, ok, ok
mip6077, 1, ok, ok, ok
mip6078, 1, ok, ok, ok
mip6079, 1, ok, ok, ok
mip608, 1, ok, ok, ok
mip6080, 1, ok, ok, ok
mip6081, 1, ok, ok, ok
mip6082, 1, ok, ok, ok
mip6083, 1, ok, ok, ok
mip6084, 1, ok, ok, ok
mip6085, 1, ok, ok, ok
mip6086, 1, ok, ok, ok
mip6087, 1, ok, ok, ok
mip6088, 1, ok, ok, ok
mip6089, 1, ok, ok, ok
mip609, 1, ok, ok, ok
mip6090, 1, ok, ok, ok
mip6091, 1, ok, ok, ok
mip6092, 1, ok, ok, ok
mip6093, 1, ok, ok, ok
mip6094, 1, ok, ok, ok
mip6095, 1, ok, ok, ok
mip6096, 1, ok, ok, ok
mip6097, 1, ok, ok, ok
mip6098, 1, ok, ok, ok
mip6099, 1, ok, ok, ok
mip61, 1, ok, ok, ok
mip610, 1, ok, ok, ok
mip6100, 1, ok, ok, ok
mip6101, 1, ok, ok, ok
mip6102, 1, ok, ok, ok
mip6103, 1, ok, ok, ok
mip6104, 1, ok, ok, ok
mip6105, 1, ok, ok, ok
mip6106, 1, ok, ok, ok
mip6107, 1, ok, ok, ok
mip6108, 1, ok, ok, ok
mip6109, 1, ok, ok, ok
mip611, 1, ok, ok, ok
mip6110, 1, ok, ok, ok
mip6111, 1, ok, ok, ok
mip6112, 1, ok, ok, ok
mip6113, 1, ok, ok, ok
mip6114, 1, ok, ok, ok
mip6115, 1, ok, ok, ok
mip6116, 1, ok, ok, ok
mip6117, 1, ok, ok, ok
mip6118, 1, ok, ok, ok
mip6119, 1, ok, ok, ok
mip612, 1, ok, ok, ok
mip6120, 1, ok, ok, ok
mip6121, 1, ok, ok, ok
mip6122, 1, ok, ok, ok
mip6123, 1, ok, ok, ok
mip6124, 1, ok, ok, ok
mip6125, 1, ok, ok, ok
mip6126, 1, ok, ok, ok
mip6127, 1, ok, ok, ok
mip6128, 1, ok, ok, ok
mip6129, 1, ok, ok, ok
mip613, 1, ok, ok, ok
mip6130, 1, ok, ok, ok
mip6131, 1, ok, ok, ok
mip6132, 1, ok, ok, ok
mip6133, 1, ok, ok, ok
mip6134, 1, ok, ok, ok
mip6135, 1, ok, ok, ok
mip6136, 1, ok, ok, ok
mip6137, 1, ok, ok, ok
mip6138, 1, ok, ok, ok
mip6139, 1, ok, ok, ok
mip614, 1, ok, ok, ok
mip6140, 1, ok, ok, ok
mip6141, 1, ok, ok, ok
mip6142, 1, ok, ok, ok
mip6143, 1, ok, ok, ok
mip6144, 1, ok, ok, ok
mip6145, 1, ok, ok, ok
mip6146, 1, ok, ok, ok
mip6147, 1, ok, ok, ok
mip6148, 1, ok, ok, ok
mip6149, 1, ok, ok, ok
mip615, 1, ok, ok, ok
mip6150, 1, ok, ok, ok
mip6151, 1, ok, ok, ok
mip6152, 1, ok, ok, ok
mip6153, 1, ok, ok, ok
mip6154, 1, ok, ok, ok
mip6155, 1, ok, ok, ok
mip6156, 1, ok, ok, ok
mip6157, 1, ok, ok, ok
mip6158, 1, ok, ok, ok
mip6159, 1, ok, ok, ok
mip616, 1, ok, ok, ok
mip6160, 1, ok, ok, ok
mip6161, 1, ok, ok, ok
mip6162, 1, ok, ok, ok
mip6163, 1, ok, ok, ok
mip6164, 1, ok, ok, ok
mip6165, 1, ok, ok, ok
mip6166, 1, ok, ok, ok
mip6167, 1, ok, ok, ok
mip6168, 1, ok, ok, ok
mip6169, 1, ok, ok, ok
mip617, 1, ok, ok, ok
mip6170, 1, ok, ok, ok
mip6171, 1, ok, ok, ok
mip6172, 1, ok, ok, ok
mip6173, 1, ok, ok, ok
mip6174, 1, ok, ok, ok
mip6175, 1, ok, ok, ok
mip6176, 1, ok, ok, ok
mip6177, 1, ok, ok, ok
mip6178, 1, ok, ok, ok
mip6179, 1, ok, ok, ok
mip618, 1, ok, ok, ok
mip6180, 1, ok, ok, ok
mip6181, 1, ok, ok, ok
mip6182, 1, ok, ok, ok
mip6183, 1, ok, ok, ok
mip6184, 1, ok, ok, ok
mip6185, 1, ok, ok, ok
mip6186, 1, ok, ok, ok
mip6187, 1, ok, ok, ok
mip6188, 1, ok, ok, ok
mip6189, 1, ok, ok, ok
mip619, 1, ok, ok, ok
mip6190, 1, ok, ok, ok
mip6191, 1, ok, ok, ok
mip6192, 1, ok, ok, ok
mip6193, 1, ok, ok, ok
mip6194, 1, ok, ok, ok
mip6195, 1, ok, ok, ok
mip6196, 1, ok, ok, ok
mip6197, 1, ok, ok, ok
mip6198, 1, ok, ok, ok
mip6199, 1, ok, ok, ok
mip62, 1, ok, ok, ok
mip620, 1, ok, ok, ok
mip6200, 1, ok, ok, ok
mip6201, 1, ok, ok, ok
mip6202, 1, ok, ok, ok
mip6203, 1, ok, ok, ok
mip6204, 1, ok, ok, ok
mip6205, 1, ok, ok, ok
mip6206, 1, ok, ok, ok
mip6207, 1, ok, ok, ok
mip6208, 1, ok, ok, ok
mip6209, 1, ok, ok, ok
mip621, 1, ok, ok, ok
mip6210, 1, ok, ok, ok
mip6211, 1, ok, ok, ok
