@RELATION CV_sanitycheck

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE fold NUMERIC


@DATA
mip3290, 1, 8
mip3291, 1, 3
mip3292, 1, 10
mip3293, 1, 4
mip3294, 1, 9
mip3295, 1, 6
mip3296, 1, 10
mip3297, 1, 8
mip3298, 1, 7
mip3299, 1, 5
mip33, 1, 7
mip330, 1, 8
mip3300, 1, 8
mip3301, 1, 9
mip3302, 1, 7
mip3303, 1, 10
mip3304, 1, 10
mip3305, 1, 3
mip3306, 1, 10
mip3307, 1, 8
mip3308, 1, 1
mip3309, 1, 8
mip331, 1, 4
mip3310, 1, 4
mip3311, 1, 4
mip3312, 1, 10
mip3313, 1, 10
mip3314, 1, 7
mip3315, 1, 6
mip3316, 1, 2
mip3317, 1, 1
mip3318, 1, 8
mip3319, 1, 6
mip332, 1, 1
mip3320, 1, 10
mip3321, 1, 2
mip3322, 1, 5
mip3323, 1, 9
mip3324, 1, 2
mip3325, 1, 8
mip3326, 1, 7
mip3327, 1, 10
mip3328, 1, 4
mip3329, 1, 1
mip333, 1, 2
mip3330, 1, 7
mip3331, 1, 5
mip3332, 1, 10
mip3333, 1, 2
mip3334, 1, 4
mip3335, 1, 5
mip3336, 1, 10
mip3337, 1, 4
mip3338, 1, 5
mip3339, 1, 1
mip334, 1, 6
mip3340, 1, 7
mip3341, 1, 7
mip3342, 1, 2
mip3343, 1, 5
mip3344, 1, 7
mip3345, 1, 5
mip3346, 1, 7
mip3347, 1, 2
mip3348, 1, 3
mip3349, 1, 1
mip335, 1, 10
mip3350, 1, 4
mip3351, 1, 10
mip3352, 1, 7
mip3353, 1, 5
mip3354, 1, 6
mip3355, 1, 4
mip3356, 1, 9
mip3357, 1, 9
mip3358, 1, 4
mip3359, 1, 8
mip336, 1, 9
mip3360, 1, 10
mip3361, 1, 7
mip3362, 1, 10
mip3363, 1, 5
mip3364, 1, 10
mip3365, 1, 8
mip3366, 1, 10
mip3367, 1, 10
mip3368, 1, 7
mip3369, 1, 3
mip337, 1, 3
mip3370, 1, 4
mip3371, 1, 3
mip3372, 1, 9
mip3373, 1, 5
mip3374, 1, 7
mip3375, 1, 3
mip3376, 1, 9
mip3377, 1, 9
mip3378, 1, 5
mip3379, 1, 8
mip338, 1, 3
mip3380, 1, 3
mip3381, 1, 7
mip3382, 1, 7
mip3383, 1, 8
mip3384, 1, 3
mip3385, 1, 6
mip3386, 1, 4
mip3387, 1, 3
mip3388, 1, 8
mip3389, 1, 8
mip339, 1, 8
mip3390, 1, 6
mip3391, 1, 1
mip3392, 1, 6
mip3393, 1, 4
mip3394, 1, 4
mip3395, 1, 4
mip3396, 1, 7
mip3397, 1, 6
mip3398, 1, 2
mip3399, 1, 3
mip34, 1, 5
mip340, 1, 2
mip3400, 1, 4
mip3401, 1, 9
mip3402, 1, 10
mip3403, 1, 1
mip3404, 1, 2
mip3405, 1, 1
mip3406, 1, 8
mip3407, 1, 10
mip3408, 1, 9
mip3409, 1, 3
mip341, 1, 1
mip3410, 1, 2
mip3411, 1, 5
mip3412, 1, 8
mip3413, 1, 3
mip3414, 1, 1
mip3415, 1, 9
mip3416, 1, 4
mip3417, 1, 7
mip3418, 1, 9
mip3419, 1, 7
mip342, 1, 8
mip3420, 1, 4
mip3421, 1, 4
mip3422, 1, 4
mip3423, 1, 8
mip3424, 1, 3
mip3425, 1, 2
mip3426, 1, 4
mip3427, 1, 10
mip3428, 1, 2
mip3429, 1, 8
mip343, 1, 4
mip3430, 1, 10
mip3431, 1, 4
mip3432, 1, 2
mip3433, 1, 9
mip3434, 1, 1
mip3435, 1, 10
mip3436, 1, 1
mip3437, 1, 8
mip3438, 1, 2
mip3439, 1, 1
mip344, 1, 3
mip3440, 1, 7
mip3441, 1, 6
mip3442, 1, 4
mip3443, 1, 8
mip3444, 1, 7
mip3445, 1, 1
mip3446, 1, 5
mip3447, 1, 2
mip3448, 1, 1
mip3449, 1, 1
mip345, 1, 3
mip3450, 1, 10
mip3451, 1, 7
mip3452, 1, 8
mip3453, 1, 2
mip3454, 1, 3
mip3455, 1, 9
mip3456, 1, 3
mip3457, 1, 6
mip3458, 1, 9
mip3459, 1, 5
mip346, 1, 7
mip3460, 1, 10
mip3461, 1, 2
mip3462, 1, 6
mip3463, 1, 9
mip3464, 1, 7
mip3465, 1, 2
mip3466, 1, 6
mip3467, 1, 8
mip3468, 1, 5
mip3469, 1, 10
mip347, 1, 3
mip3470, 1, 4
mip3471, 1, 9
mip3472, 1, 5
mip3473, 1, 1
mip3474, 1, 1
mip3475, 1, 9
mip3476, 1, 8
mip3477, 1, 6
mip3478, 1, 9
mip3479, 1, 3
mip348, 1, 6
mip3480, 1, 8
mip3481, 1, 8
mip3482, 1, 8
mip3483, 1, 2
mip3484, 1, 7
mip3485, 1, 9
mip3486, 1, 2
mip3487, 1, 7
mip3488, 1, 1
mip3489, 1, 5
mip349, 1, 9
mip3490, 1, 1
mip3491, 1, 7
mip3492, 1, 2
mip3493, 1, 9
mip3494, 1, 3
mip3495, 1, 6
mip3496, 1, 10
mip3497, 1, 7
mip3498, 1, 10
mip3499, 1, 2
mip35, 1, 8
mip350, 1, 6
mip3500, 1, 8
mip3501, 1, 2
mip3502, 1, 5
mip3503, 1, 9
mip3504, 1, 6
mip3505, 1, 3
mip3506, 1, 4
mip3507, 1, 7
mip3508, 1, 7
mip3509, 1, 7
mip351, 1, 6
mip3510, 1, 8
mip3511, 1, 7
mip3512, 1, 9
mip3513, 1, 2
mip3514, 1, 8
mip3515, 1, 8
mip3516, 1, 1
mip3517, 1, 10
mip3518, 1, 7
mip3519, 1, 4
mip352, 1, 10
mip3520, 1, 6
mip3521, 1, 2
mip3522, 1, 9
mip3523, 1, 2
mip3524, 1, 2
mip3525, 1, 9
mip3526, 1, 2
mip3527, 1, 3
mip3528, 1, 7
mip3529, 1, 8
mip353, 1, 4
mip3530, 1, 4
mip3531, 1, 3
mip3532, 1, 9
mip3533, 1, 4
mip3534, 1, 3
mip3535, 1, 1
mip3536, 1, 7
mip3537, 1, 4
mip3538, 1, 4
mip3539, 1, 8
mip354, 1, 3
mip3540, 1, 7
mip3541, 1, 8
mip3542, 1, 10
mip3543, 1, 1
mip3544, 1, 5
mip3545, 1, 2
mip3546, 1, 4
mip3547, 1, 9
mip3548, 1, 9
mip3549, 1, 10
mip355, 1, 5
mip3550, 1, 6
mip3551, 1, 9
mip3552, 1, 10
mip3553, 1, 7
mip3554, 1, 10
mip3555, 1, 6
mip3556, 1, 2
mip3557, 1, 1
mip3558, 1, 5
mip3559, 1, 5
mip356, 1, 10
mip3560, 1, 3
mip3561, 1, 6
mip3562, 1, 2
mip3563, 1, 10
mip3564, 1, 1
mip3565, 1, 2
mip3566, 1, 7
mip3567, 1, 5
mip3568, 1, 2
mip3569, 1, 8
mip357, 1, 5
mip3570, 1, 5
mip3571, 1, 8
mip3572, 1, 9
mip3573, 1, 3
mip3574, 1, 7
mip3575, 1, 4
mip3576, 1, 5
mip3577, 1, 7
mip3578, 1, 1
mip3579, 1, 6
mip358, 1, 10
mip3580, 1, 1
mip3581, 1, 3
mip3582, 1, 7
mip3583, 1, 8
mip3584, 1, 2
mip3585, 1, 1
mip3586, 1, 8
mip3587, 1, 6
mip3588, 1, 6
mip3589, 1, 5
mip359, 1, 2
mip3590, 1, 3
mip3591, 1, 1
mip3592, 1, 6
mip3593, 1, 5
mip3594, 1, 10
mip3595, 1, 10
mip3596, 1, 4
mip3597, 1, 1
mip3598, 1, 4
mip3599, 1, 7
mip36, 1, 4
mip360, 1, 3
mip3600, 1, 6
mip3601, 1, 2
mip3602, 1, 3
mip3603, 1, 3
mip3604, 1, 8
mip3605, 1, 1
mip3606, 1, 5
mip3607, 1, 4
mip3608, 1, 2
mip3609, 1, 5
mip361, 1, 1
mip3610, 1, 4
mip3611, 1, 3
mip3612, 1, 10
mip3613, 1, 2
mip3614, 1, 6
mip3615, 1, 9
mip3616, 1, 9
mip3617, 1, 2
mip3618, 1, 5
mip3619, 1, 3
mip362, 1, 5
mip3620, 1, 9
mip3621, 1, 7
mip3622, 1, 10
mip3623, 1, 2
mip3624, 1, 7
mip3625, 1, 5
mip3626, 1, 2
mip3627, 1, 8
mip3628, 1, 5
mip3629, 1, 5
mip363, 1, 2
mip3630, 1, 7
mip3631, 1, 9
mip3632, 1, 6
mip3633, 1, 7
mip3634, 1, 4
mip3635, 1, 9
mip3636, 1, 6
mip3637, 1, 1
mip3638, 1, 6
mip3639, 1, 4
mip364, 1, 8
mip3640, 1, 2
mip3641, 1, 4
mip3642, 1, 10
mip3643, 1, 7
mip3644, 1, 6
mip3645, 1, 3
mip3646, 1, 8
mip3647, 1, 6
mip3648, 1, 6
mip3649, 1, 3
mip365, 1, 2
mip3650, 1, 8
mip3651, 1, 8
mip3652, 1, 2
mip3653, 1, 1
mip3654, 1, 10
mip3655, 1, 3
mip3656, 1, 4
mip3657, 1, 7
mip3658, 1, 7
mip3659, 1, 1
mip366, 1, 7
mip3660, 1, 7
mip3661, 1, 1
mip3662, 1, 5
mip3663, 1, 1
mip3664, 1, 10
mip3665, 1, 8
mip3666, 1, 5
mip3667, 1, 1
mip3668, 1, 10
mip3669, 1, 2
mip367, 1, 10
mip3670, 1, 7
mip3671, 1, 4
mip3672, 1, 1
mip3673, 1, 10
mip3674, 1, 8
mip3675, 1, 10
mip3676, 1, 6
mip3677, 1, 2
mip3678, 1, 2
mip3679, 1, 4
mip368, 1, 8
mip3680, 1, 8
mip3681, 1, 4
mip3682, 1, 4
mip3683, 1, 4
mip3684, 1, 7
mip3685, 1, 5
mip3686, 1, 10
mip3687, 1, 4
mip3688, 1, 7
mip3689, 1, 1
mip369, 1, 5
mip3690, 1, 2
mip3691, 1, 4
mip3692, 1, 2
mip3693, 1, 9
mip3694, 1, 8
mip3695, 1, 4
mip3696, 1, 1
mip3697, 1, 6
mip3698, 1, 4
mip3699, 1, 3
mip37, 1, 5
mip370, 1, 6
mip3700, 1, 5
mip3701, 1, 9
mip3702, 1, 6
mip3703, 1, 7
mip3704, 1, 1
mip3705, 1, 2
mip3706, 1, 2
mip3707, 1, 3
mip3708, 1, 1
mip3709, 1, 2
mip371, 1, 8
mip3710, 1, 10
mip3711, 1, 2
mip3712, 1, 3
mip3713, 1, 3
mip3714, 1, 3
mip3715, 1, 10
mip3716, 1, 1
mip3717, 1, 10
mip3718, 1, 7
mip3719, 1, 2
mip372, 1, 3
mip3720, 1, 8
mip3721, 1, 4
mip3722, 1, 10
mip3723, 1, 2
mip3724, 1, 2
mip3725, 1, 3
mip3726, 1, 6
mip3727, 1, 8
mip3728, 1, 1
mip3729, 1, 8
mip373, 1, 9
mip3730, 1, 5
mip3731, 1, 5
mip3732, 1, 5
mip3733, 1, 7
mip3734, 1, 4
mip3735, 1, 1
mip3736, 1, 9
mip3737, 1, 9
mip3738, 1, 7
mip3739, 1, 8
mip374, 1, 9
mip3740, 1, 7
mip3741, 1, 6
mip3742, 1, 4
mip3743, 1, 7
mip3744, 1, 9
mip3745, 1, 3
mip3746, 1, 8
mip3747, 1, 1
mip3748, 1, 3
mip3749, 1, 9
mip375, 1, 8
mip3750, 1, 4
mip3751, 1, 8
mip3752, 1, 6
mip3753, 1, 2
mip3754, 1, 6
mip3755, 1, 4
mip3756, 1, 4
mip3757, 1, 10
mip3758, 1, 6
mip3759, 1, 2
mip376, 1, 5
mip3760, 1, 5
mip3761, 1, 2
mip3762, 1, 6
mip3763, 1, 10
mip3764, 1, 8
mip3765, 1, 6
mip3766, 1, 1
mip3767, 1, 5
mip3768, 1, 8
mip3769, 1, 4
mip377, 1, 9
mip3770, 1, 2
mip3771, 1, 3
mip3772, 1, 6
mip3773, 1, 8
mip3774, 1, 6
mip3775, 1, 4
mip3776, 1, 2
mip3777, 1, 6
mip3778, 1, 8
mip3779, 1, 2
mip378, 1, 5
mip3780, 1, 3
mip3781, 1, 4
mip3782, 1, 1
mip3783, 1, 2
mip3784, 1, 3
mip3785, 1, 6
mip3786, 1, 7
mip3787, 1, 4
mip3788, 1, 4
mip3789, 1, 1
mip379, 1, 4
mip3790, 1, 5
mip3791, 1, 9
mip3792, 1, 7
mip3793, 1, 4
mip3794, 1, 8
mip3795, 1, 3
mip3796, 1, 9
mip3797, 1, 2
mip3798, 1, 3
mip3799, 1, 10
mip38, 1, 5
mip380, 1, 5
mip3800, 1, 6
mip3801, 1, 3
mip3802, 1, 5
mip3803, 1, 2
mip3804, 1, 10
mip3805, 1, 5
mip3806, 1, 5
mip3807, 1, 2
mip3808, 1, 5
mip3809, 1, 8
mip381, 1, 8
mip3810, 1, 3
mip3811, 1, 3
mip3812, 1, 3
mip3813, 1, 3
mip3814, 1, 2
mip3815, 1, 4
mip3816, 1, 8
mip3817, 1, 4
mip3818, 1, 4
mip3819, 1, 7
mip382, 1, 7
mip3820, 1, 6
mip3821, 1, 1
mip3822, 1, 10
mip3823, 1, 2
mip3824, 1, 1
mip3825, 1, 1
mip3826, 1, 3
mip3827, 1, 7
mip3828, 1, 9
mip3829, 1, 6
mip383, 1, 7
mip3830, 1, 2
mip3831, 1, 9
mip3832, 1, 9
mip3833, 1, 4
mip3834, 1, 8
mip3835, 1, 2
mip3836, 1, 3
mip3837, 1, 8
mip3838, 1, 4
mip3839, 1, 9
mip384, 1, 10
mip3840, 1, 8
mip3841, 1, 1
mip3842, 1, 8
mip3843, 1, 10
mip3844, 1, 7
mip3845, 1, 2
mip3846, 1, 2
mip3847, 1, 9
mip3848, 1, 9
mip3849, 1, 8
mip385, 1, 4
mip3850, 1, 10
mip3851, 1, 2
mip3852, 1, 9
mip3853, 1, 10
mip3854, 1, 3
mip3855, 1, 2
mip3856, 1, 9
mip3857, 1, 4
mip3858, 1, 4
mip3859, 1, 1
mip386, 1, 1
mip3860, 1, 7
mip3861, 1, 6
mip3862, 1, 1
mip3863, 1, 3
mip3864, 1, 10
mip3865, 1, 3
mip3866, 1, 6
mip3867, 1, 3
mip3868, 1, 8
mip3869, 1, 1
mip387, 1, 10
mip3870, 1, 10
mip3871, 1, 1
mip3872, 1, 8
mip3873, 1, 3
mip3874, 1, 4
mip3875, 1, 8
mip3876, 1, 6
mip3877, 1, 10
mip3878, 1, 3
mip3879, 1, 5
mip388, 1, 1
mip3880, 1, 6
mip3881, 1, 9
mip3882, 1, 5
mip3883, 1, 9
mip3884, 1, 7
mip3885, 1, 2
mip3886, 1, 5
mip3887, 1, 5
mip3888, 1, 6
mip3889, 1, 8
mip389, 1, 6
mip3890, 1, 9
mip3891, 1, 6
mip3892, 1, 1
mip3893, 1, 6
mip3894, 1, 6
mip3895, 1, 10
mip3896, 1, 2
mip3897, 1, 8
mip3898, 1, 6
mip3899, 1, 2
mip39, 1, 4
mip390, 1, 6
mip3900, 1, 6
mip3901, 1, 4
mip3902, 1, 4
mip3903, 1, 7
mip3904, 1, 5
mip3905, 1, 7
mip3906, 1, 7
mip3907, 1, 5
mip3908, 1, 9
mip3909, 1, 10
mip391, 1, 8
mip3910, 1, 5
mip3911, 1, 1
mip3912, 1, 10
mip3913, 1, 3
mip3914, 1, 5
mip3915, 1, 2
mip3916, 1, 2
mip3917, 1, 3
mip3918, 1, 9
mip3919, 1, 7
mip392, 1, 3
mip3920, 1, 4
mip3921, 1, 5
mip3922, 1, 9
mip3923, 1, 3
mip3924, 1, 9
mip3925, 1, 5
mip3926, 1, 5
mip3927, 1, 6
mip3928, 1, 4
mip3929, 1, 3
mip393, 1, 9
mip3930, 1, 10
mip3931, 1, 2
mip3932, 1, 5
mip3933, 1, 9
mip3934, 1, 7
mip3935, 1, 10
mip3936, 1, 3
mip3937, 1, 9
mip3938, 1, 9
mip3939, 1, 8
mip394, 1, 6
mip3940, 1, 9
mip3941, 1, 6
mip3942, 1, 4
mip3943, 1, 5
mip3944, 1, 9
mip3945, 1, 3
mip3946, 1, 9
mip3947, 1, 2
mip3948, 1, 7
mip3949, 1, 2
mip395, 1, 2
mip3950, 1, 4
mip3951, 1, 3
mip3952, 1, 1
mip3953, 1, 1
mip3954, 1, 3
mip3955, 1, 6
mip3956, 1, 4
mip3957, 1, 3
mip3958, 1, 9
mip3959, 1, 4
mip396, 1, 10
mip3960, 1, 3
mip3961, 1, 9
mip3962, 1, 5
mip3963, 1, 9
mip3964, 1, 5
mip3965, 1, 5
mip3966, 1, 4
mip3967, 1, 2
mip3968, 1, 2
mip3969, 1, 10
mip397, 1, 6
mip3970, 1, 7
mip3971, 1, 7
mip3972, 1, 6
mip3973, 1, 4
mip3974, 1, 3
mip3975, 1, 6
mip3976, 1, 8
mip3977, 1, 3
mip3978, 1, 9
mip3979, 1, 9
mip398, 1, 8
mip3980, 1, 6
mip3981, 1, 4
mip3982, 1, 8
mip3983, 1, 6
mip3984, 1, 4
mip3985, 1, 7
mip3986, 1, 4
mip3987, 1, 4
mip3988, 1, 3
mip3989, 1, 4
mip399, 1, 3
mip3990, 1, 3
mip3991, 1, 8
mip3992, 1, 4
mip3993, 1, 10
mip3994, 1, 6
mip3995, 1, 3
mip3996, 1, 8
mip3997, 1, 8
mip3998, 1, 5
mip3999, 1, 2
mip4, 1, 2
mip40, 1, 8
mip400, 1, 1
mip4000, 1, 2
mip4001, 1, 10
mip4002, 1, 6
mip4003, 1, 2
mip4004, 1, 9
mip4005, 1, 7
mip4006, 1, 3
mip4007, 1, 8
mip4008, 1, 10
mip4009, 1, 8
mip401, 1, 2
mip4010, 1, 5
mip4011, 1, 4
mip4012, 1, 7
mip4013, 1, 7
mip4014, 1, 7
mip4015, 1, 1
mip4016, 1, 3
mip4017, 1, 2
mip4018, 1, 3
mip4019, 1, 4
mip402, 1, 5
mip4020, 1, 2
mip4021, 1, 5
mip4022, 1, 10
mip4023, 1, 7
mip4024, 1, 9
mip4025, 1, 6
mip4026, 1, 2
mip4027, 1, 10
mip4028, 1, 1
mip4029, 1, 1
mip403, 1, 4
mip4030, 1, 8
mip4031, 1, 10
mip4032, 1, 7
mip4033, 1, 7
mip4034, 1, 9
mip4035, 1, 5
mip4036, 1, 6
mip4037, 1, 2
mip4038, 1, 2
mip4039, 1, 6
mip404, 1, 5
mip4040, 1, 2
mip4041, 1, 7
mip4042, 1, 5
mip4043, 1, 10
mip4044, 1, 1
mip4045, 1, 4
mip4046, 1, 2
mip4047, 1, 4
mip4048, 1, 6
mip4049, 1, 1
mip405, 1, 5
mip4050, 1, 6
mip4051, 1, 1
mip4052, 1, 10
mip4053, 1, 10
mip4054, 1, 7
mip4055, 1, 10
mip4056, 1, 9
mip4057, 1, 7
mip4058, 1, 3
mip4059, 1, 9
mip406, 1, 3
mip4060, 1, 2
mip4061, 1, 8
mip4062, 1, 2
mip4063, 1, 5
mip4064, 1, 10
mip4065, 1, 1
mip4066, 1, 8
mip4067, 1, 9
mip4068, 1, 5
mip4069, 1, 2
mip407, 1, 10
mip4070, 1, 1
mip4071, 1, 2
mip4072, 1, 2
mip4073, 1, 5
mip4074, 1, 8
mip4075, 1, 8
mip4076, 1, 6
mip4077, 1, 9
mip4078, 1, 5
mip4079, 1, 5
mip408, 1, 6
mip4080, 1, 1
mip4081, 1, 8
mip4082, 1, 7
mip4083, 1, 2
mip4084, 1, 6
mip4085, 1, 7
mip4086, 1, 3
mip4087, 1, 9
mip4088, 1, 8
mip4089, 1, 8
mip409, 1, 7
mip4090, 1, 3
mip4091, 1, 8
mip4092, 1, 10
mip4093, 1, 4
mip4094, 1, 1
mip4095, 1, 4
mip4096, 1, 6
mip4097, 1, 2
mip4098, 1, 10
mip4099, 1, 2
mip41, 1, 4
mip410, 1, 3
mip4100, 1, 6
mip4101, 1, 4
mip4102, 1, 4
mip4103, 1, 7
mip4104, 1, 1
mip4105, 1, 4
mip4106, 1, 5
mip4107, 1, 9
mip4108, 1, 6
mip4109, 1, 6
mip411, 1, 3
mip4110, 1, 8
mip4111, 1, 9
mip4112, 1, 8
mip4113, 1, 9
mip4114, 1, 5
mip4115, 1, 8
mip4116, 1, 7
mip4117, 1, 1
mip4118, 1, 1
mip4119, 1, 10
mip412, 1, 7
mip4120, 1, 9
mip4121, 1, 8
mip4122, 1, 1
mip4123, 1, 3
mip4124, 1, 6
mip4125, 1, 10
mip4126, 1, 2
mip4127, 1, 3
mip4128, 1, 7
mip4129, 1, 4
mip413, 1, 5
mip4130, 1, 4
mip4131, 1, 7
mip4132, 1, 3
mip4133, 1, 7
mip4134, 1, 2
mip4135, 1, 1
mip4136, 1, 5
mip4137, 1, 9
mip4138, 1, 1
mip4139, 1, 2
mip414, 1, 9
mip4140, 1, 7
mip4141, 1, 4
mip4142, 1, 10
mip4143, 1, 4
mip4144, 1, 2
mip4145, 1, 3
mip4146, 1, 1
mip4147, 1, 9
mip4148, 1, 1
mip4149, 1, 1
mip415, 1, 9
mip4150, 1, 1
mip4151, 1, 10
mip4152, 1, 8
mip4153, 1, 3
mip4154, 1, 1
mip4155, 1, 4
mip4156, 1, 3
mip4157, 1, 5
mip4158, 1, 7
mip4159, 1, 10
mip416, 1, 10
mip4160, 1, 5
mip4161, 1, 1
mip4162, 1, 3
mip4163, 1, 3
mip4164, 1, 3
mip4165, 1, 6
mip4166, 1, 2
mip4167, 1, 8
mip4168, 1, 7
mip4169, 1, 2
mip417, 1, 7
mip4170, 1, 3
mip4171, 1, 7
mip4172, 1, 3
mip4173, 1, 2
mip4174, 1, 9
mip4175, 1, 8
mip4176, 1, 7
mip4177, 1, 10
mip4178, 1, 10
mip4179, 1, 3
mip418, 1, 8
mip4180, 1, 6
mip4181, 1, 1
mip4182, 1, 9
mip4183, 1, 7
mip4184, 1, 1
mip4185, 1, 6
mip4186, 1, 4
mip4187, 1, 2
mip4188, 1, 1
mip4189, 1, 8
mip419, 1, 8
mip4190, 1, 3
mip4191, 1, 4
mip4192, 1, 10
mip4193, 1, 5
mip4194, 1, 3
mip4195, 1, 1
mip4196, 1, 10
mip4197, 1, 10
mip4198, 1, 4
mip4199, 1, 1
mip42, 1, 5
mip420, 1, 4
mip4200, 1, 5
mip4201, 1, 6
mip4202, 1, 9
mip4203, 1, 10
mip4204, 1, 2
mip4205, 1, 7
mip4206, 1, 10
mip4207, 1, 9
mip4208, 1, 5
mip4209, 1, 9
mip421, 1, 2
mip4210, 1, 2
mip4211, 1, 10
mip4212, 1, 1
mip4213, 1, 8
mip4214, 1, 2
mip4215, 1, 9
mip4216, 1, 3
mip4217, 1, 6
mip4218, 1, 3
mip4219, 1, 1
mip422, 1, 8
mip4220, 1, 7
mip4221, 1, 6
mip4222, 1, 5
mip4223, 1, 7
mip4224, 1, 4
mip4225, 1, 10
mip4226, 1, 2
mip4227, 1, 9
mip4228, 1, 4
mip4229, 1, 5
mip423, 1, 6
mip4230, 1, 9
mip4231, 1, 5
mip4232, 1, 4
mip4233, 1, 5
mip4234, 1, 7
mip4235, 1, 4
mip4236, 1, 6
mip4237, 1, 8
mip4238, 1, 5
mip4239, 1, 6
mip424, 1, 9
mip4240, 1, 1
mip4241, 1, 2
mip4242, 1, 5
mip4243, 1, 5
mip4244, 1, 2
mip4245, 1, 7
mip4246, 1, 7
mip4247, 1, 7
mip4248, 1, 10
mip4249, 1, 4
mip425, 1, 10
mip4250, 1, 2
mip4251, 1, 5
mip4252, 1, 6
mip4253, 1, 3
mip4254, 1, 1
mip4255, 1, 2
mip4256, 1, 3
mip4257, 1, 5
mip4258, 1, 2
mip4259, 1, 3
mip426, 1, 1
mip4260, 1, 5
mip4261, 1, 2
mip4262, 1, 8
mip4263, 1, 1
mip4264, 1, 6
mip4265, 1, 6
mip4266, 1, 6
mip4267, 1, 2
mip4268, 1, 4
mip4269, 1, 4
mip427, 1, 8
mip4270, 1, 4
mip4271, 1, 7
mip4272, 1, 7
mip4273, 1, 7
mip4274, 1, 1
mip4275, 1, 6
mip4276, 1, 8
mip4277, 1, 8
mip4278, 1, 8
mip4279, 1, 7
mip428, 1, 6
mip4280, 1, 3
mip4281, 1, 8
mip4282, 1, 7
mip4283, 1, 1
mip4284, 1, 2
mip4285, 1, 6
mip4286, 1, 3
mip4287, 1, 4
mip4288, 1, 9
mip4289, 1, 3
mip429, 1, 5
mip4290, 1, 3
mip4291, 1, 2
mip4292, 1, 4
mip4293, 1, 6
mip4294, 1, 8
mip4295, 1, 6
mip4296, 1, 1
mip4297, 1, 9
mip4298, 1, 6
mip4299, 1, 1
mip43, 1, 8
mip430, 1, 6
mip4300, 1, 8
mip4301, 1, 7
mip4302, 1, 3
mip4303, 1, 9
mip4304, 1, 8
mip4305, 1, 1
mip4306, 1, 2
mip4307, 1, 10
mip4308, 1, 10
mip4309, 1, 7
mip431, 1, 7
mip4310, 1, 5
mip4311, 1, 2
mip4312, 1, 1
mip4313, 1, 5
mip4314, 1, 10
mip4315, 1, 4
mip4316, 1, 7
mip4317, 1, 10
mip4318, 1, 2
mip4319, 1, 3
mip432, 1, 4
mip4320, 1, 1
mip4321, 1, 4
mip4322, 1, 4
mip4323, 1, 7
mip4324, 1, 10
mip4325, 1, 7
mip4326, 1, 10
mip4327, 1, 9
mip4328, 1, 10
mip4329, 1, 3
mip433, 1, 10
mip4330, 1, 8
mip4331, 1, 7
mip4332, 1, 10
mip4333, 1, 2
mip4334, 1, 1
mip4335, 1, 3
mip4336, 1, 4
mip4337, 1, 8
mip4338, 1, 5
mip4339, 1, 5
mip434, 1, 1
mip4340, 1, 2
mip4341, 1, 1
mip4342, 1, 6
mip4343, 1, 1
mip4344, 1, 3
mip4345, 1, 4
mip4346, 1, 9
mip4347, 1, 7
mip4348, 1, 2
mip4349, 1, 10
mip435, 1, 2
mip4350, 1, 8
mip4351, 1, 8
mip4352, 1, 8
mip4353, 1, 6
mip4354, 1, 4
mip4355, 1, 8
mip4356, 1, 8
mip4357, 1, 5
mip4358, 1, 4
mip4359, 1, 4
mip436, 1, 3
mip4360, 1, 6
mip4361, 1, 3
mip4362, 1, 8
mip4363, 1, 8
mip4364, 1, 3
mip4365, 1, 2
mip4366, 1, 1
mip4367, 1, 8
mip4368, 1, 1
mip4369, 1, 2
mip437, 1, 1
mip4370, 1, 9
mip4371, 1, 7
mip4372, 1, 2
mip4373, 1, 1
mip4374, 1, 6
mip4375, 1, 3
mip4376, 1, 7
mip4377, 1, 10
mip4378, 1, 4
mip4379, 1, 10
mip438, 1, 2
mip4380, 1, 5
mip4381, 1, 8
mip4382, 1, 7
mip4383, 1, 7
mip4384, 1, 1
mip4385, 1, 5
mip4386, 1, 6
mip4387, 1, 10
mip4388, 1, 2
mip4389, 1, 8
mip439, 1, 8
mip4390, 1, 3
mip4391, 1, 3
mip4392, 1, 8
mip4393, 1, 4
mip4394, 1, 3
mip4395, 1, 9
mip4396, 1, 9
mip4397, 1, 9
mip4398, 1, 4
mip4399, 1, 4
mip44, 1, 9
mip440, 1, 4
mip4400, 1, 3
mip4401, 1, 2
mip4402, 1, 7
mip4403, 1, 9
mip4404, 1, 6
mip4405, 1, 6
mip4406, 1, 9
mip4407, 1, 9
mip4408, 1, 4
mip4409, 1, 6
mip441, 1, 4
mip4410, 1, 6
mip4411, 1, 1
mip4412, 1, 4
mip4413, 1, 3
mip4414, 1, 2
mip4415, 1, 1
mip4416, 1, 2
mip4417, 1, 3
mip4418, 1, 2
mip4419, 1, 2
mip442, 1, 8
mip4420, 1, 4
mip4421, 1, 6
mip4422, 1, 5
mip4423, 1, 7
mip4424, 1, 10
mip4425, 1, 1
mip4426, 1, 1
mip4427, 1, 3
mip4428, 1, 1
mip4429, 1, 5
mip443, 1, 10
mip4430, 1, 8
mip4431, 1, 2
mip4432, 1, 1
mip4433, 1, 7
mip4434, 1, 8
mip4435, 1, 7
mip4436, 1, 2
mip4437, 1, 2
mip4438, 1, 9
mip4439, 1, 10
